,Current_Page_Url,Title,Links,Images_with_url,Paragraph,Heading1,Heading2,Heading3,Heading4,Heading5,UnorderList,TableData
13, , ,https://namal.edu.pk/people, ,"
	 ", , , , , ,NULMS,"
											Lab"
14, , ,https://namal.edu.pk/quality-enhancement-cell, ,"
	 ", , , , , ,"
    ","
										"
15, , ,#academics, ,"
	 ", , , , , ,|,"
											Pre-req"
16, , ,https://namal.edu.pk/academic-calendar, ,"
	 ", , , , , ,"
    ","
									"
17, , ,https://namal.edu.pk/student-handbook, ,"
	 ", , , , , ,Library,"
								"
18, , ,#departments, , , , , , , ,"
    ","
								"
19, , ,#, , , , , , , ,|,"
									"
20, , ,https://namal.edu.pk/department-of-electrical-engineering, , , , , , , ,"
    ","
										"
21, , ,https://namal.edu.pk/department-of-computer-science, , , , , , , ,Contact Us,"
											MA-121"
22, , ,https://namal.edu.pk/department-of-business-studies, , , , , , , ,"
","
										"
23, , ,https://namal.edu.pk/department-of-mathematics, , , , , , , ,"
        ","
											Calculus I (Differential Calculus)"
24, , ,#, , , , , , , ,About        ,"
										"
25, , ,https://namal.edu.pk/office-of-the-registrar, , , , , , , ,        ,"
											3"
26, , ,https://namal.edu.pk/office-of-the-coe, , , , , , , ,"
                ","
										"
27, , ,https://namal.edu.pk/office-of-the-treasurer, , , , , , , ,"

                      ","
											0"
28, , ,#admissions, , , , , , , ,Chairman's Message,"
										"
29, , ,https://namal.edu.pk/apply, , , , , , , ,"
                            ","
											 "
30, , ,https://namal.edu.pk/why-namal, , , , , , , ,Vision And Mission,"
									"
31, , ,https://namal.edu.pk/admission-timeline, , , , , , , ,"
                            ","
									"
32, , ,https://namal.edu.pk/admission-criteria, , , , , , , ,Core Values,"
										"
33, , ,https://namal.edu.pk/entry-test-guidelines, , , , , , , ,"
                            ","
											MA-222"
34, , ,https://namal.edu.pk/financial-aid, , , , , , , ,The Namal Story,"
										"
35, , ,https://namal.edu.pk/fee-structure, , , , , , , ,"
                            ","
											Probability and Statistics"
36, , ,https://namal.edu.pk/deposit-slip, , , , , , , ,Namal Knowledge City,"
										"
37, , ,https://namal.edu.pk/faqs, , , , , , , ,"
                            ","
											3"
38, , ,#life-at-namal, , , , , , , ,People,"
										"
39, , ,https://namal.edu.pk/workshops-and-seminars, , , , , , , ,"
                            ","
											0"
40, , ,https://namal.edu.pk/facilities, , , , , , , ,Quality Enhancement Cell,"
										"
41, , ,https://namal.edu.pk/green-namal, , , , , , , ,"
                      ","
											 "
42, , ,https://namal.edu.pk/news-events, , , , , , , ,"	
            ","
									"
43, , ,https://namal.edu.pk/apply, , , , , , , ,"
        ","
									"
44, , ,, , , , , , , ,Academics        ,"
										"
45, , ,https://www.namalknowledgecity.com/, , , , , , , ,        ,"
											ENG-110"
46, , ,https://namal.edu.pk/academic-calendar, , , , , , , ,"
                ","
										"
47, , ,https://namal.edu.pk/people#faculty, , , , , , , ,"

                      ","
											Functional English"
48, , ,https://namal.edu.pk/quality-enhancement-cell, , , , , , , ,Academic Calendar,"
										"
49, , ,https://lms.namal.edu.pk/, , , , , , , ,"
                            ","
											3"
50, , ,http://library.namal.edu.pk/, , , , , , , ,Student Handbook,"
										"
51, , ,https://namal.edu.pk/contact-us, , , , , , , ,"
                      ","
											0"
52, , ,https://namal.edu.pk/department-of-electrical-engineering, , , , , , , ,"	
            ","
										"
53, , ,https://namal.edu.pk/department-of-computer-science, , , , , , , ,"
        ","
											 "
54, , ,https://namal.edu.pk/department-of-business-studies, , , , , , , ,Departments        ,"
									"
55, , ,https://namal.edu.pk/department-of-mathematics, , , , , , , ,        ,"
									"
56, , ,https://namal.edu.pk/office-of-the-registrar, , , , , , , ,"
                ","
										"
57, , ,https://namal.edu.pk/office-of-the-coe, , , , , , , ,"

                      ","
											CS-100"
58, , ,https://namal.edu.pk/office-of-the-treasurer, , , , , , , ,Academic Departments,"
										"
59, , ,#, , , , , , , ,"
              ","
											Quantitative and Computational Reasoning"
60, , ,#, , , , , , , ,"
                            ","
										"
61, , ,#nav-overview, , , , , , , ,Department Of Electrical Engineering,"
											3"
62, , ,#nav-vision, , , , , , , ,"
                            ","
										"
63, , ,#nav-peo, , , , , , , ,Department Of Computer Science,"
											1"
64, , ,#nav-scheme, , , , , , , ,"
                            ","
										"
65, , ,#nav-faculty, , , , , , , ,Department Of Business Studies,"
											 "
66, , ,/, , , , , , , ,"
                            ","
									"
67, , ,https://www.namalknowledgecity.com, , , , , , , ,Department Of Mathematics,"
									"
68, , ,https://namal.edu.pk/apply, , , , , , , ,"
                            ","
										"
69, , ,/academic-calendar, , , , , , , ,"
              
              ","
											GS-100"
70, , ,, , , , , , , ,"
                            ","
										"
71, , ,/people#faculty, , , , , , , ,Administrative Departments,"
											Principles of Science"
72, , ,https://nulms.namal.edu.pk, , , , , , , ,"
              ","
										"
73, , ,http://library.namal.edu.pk, , , , , , , ,"
                            ","
											3"
74, , ,#!, , , , , , , ,Office Of The Registrar,"
										"
75, , ,/facilities, , , , , , , ,"
                            ","
											0"
76, , ,https://www.facebook.com/NAmalInstitute/, , , , , , , ,Office Of The CoE,"
										"
77, , ,https://twitter.com/namaledu, , , , , , , ,"
                            ","
											 "
78, , ,https://www.instagram.com/namalknowledgecity/, , , , , , , ,Office Of The Treasurer,"
									"
79, , ,mailto:info@namal.edu.pk, , , , , , , ,"
                            ","
									"
80, , ,https://www.youtube.com/channel/UCWfFHczAYAn-mfqMgmmKsVQ, , , , , , , ,"
              
              ","
										"
81, , ,https://forecast7.com/en/32d6771d81/namal/, , , , , , , ,"
                      ","
											 "
82, , ,https://namal.edu.pk/, , , , , , , ,"	
            ","
										"
83, , , , , , , , , , ,"
        ","
											15"
84, , , , , , , , , , ,Admissions        ,"
										"
85, , , , , , , , , , ,        ,"
											1"
86, , , , , , , , , , ,"
                ","
										"
87, , , , , , , , , , ,"

                      ","
											 "
88, , , , , , , , , , ,Apply Now,"
									"
89, , , , , , , , , , ,"
                            ","
								"
90, , , , , , , , , , ,Why Namal?,"
"
91, , , , , , , , , , ,"
                            ",								
92, , , , , , , , , , ,Admission Timeline,"
									"
93, , , , , , , , , , ,"
                            ","
										"
94, , , , , , , , , , ,Admission Criteria,"
											Semester 2"
95, , , , , , , , , , ,"
                            ","
									"
96, , , , , , , , , , ,Entry Test Guidelines,"
									"
97, , , , , , , , , , ,"
                            ","
										"
98, , , , , , , , , , ,Financial Aid,"
											Code"
99, , , , , , , , , , ,"
                            ","
										"
100, , , , , , , , , , ,Fee Structure,"
											Course"
101, , , , , , , , , , ,"
                            ","
										"
102, , , , , , , , , , ,Deposit Slip,"
											Theory"
103, , , , , , , , , , ,"
                            ","
										"
104, , , , , , , , , , ,FAQs,"
											Lab"
105, , , , , , , , , , ,"
                      ","
										"
106, , , , , , , , , , ,"	
            ","
											Pre-req"
107, , , , , , , , , , ,"
        ","
									"
108, , , , , , , , , , ,Life At Namal        ,"
								"
109, , , , , , , , , , ,        ,"
								"
110, , , , , , , , , , ,"
                ","
									"
111, , , , , , , , , , ,"

                      ","
										"
112, , , , , , , , , , ,Workshops And Seminars,"
											MA-122"
113, , , , , , , , , , ,"
                            ","
										"
114, , , , , , , , , , ,Facilities,"
											Calculus II (Integral Calculus)"
115, , , , , , , , , , ,"
                            ","
										"
116, , , , , , , , , , ,Green Namal,"
											3"
117, , , , , , , , , , ,"
                      ","
										"
118, , , , , , , , , , ,"	
            ","
											0"
119, , , , , , , , , , ,"
        ","
										"
120, , , , , , , , , , ,News & Events                ,"
											MA-121"
121, , , , , , , , , , ,"
            ","
									"
122, , , , , , , , , , ,"
        ","
									"
123, , , , , , , , , , ,Apply Online                ,"
										"
124, , , , , , , , , , ,"
            ","
											MA-123"
125, , , , , , , , , , ,"
        ","
										"
126, , , , , , , , , , ,Contribute,"
											Linear Algebra I"
127, , , , , , , , , , ,"
    ","
										"
128, , , , , , , , , , ,"
","
											3"
129, , , , , , , , , , ,"
    ","
										"
130, , , , , , , , , , ,Academic Calendar,"
											0"
131, , , , , , , , , , ,"
    ","
										"
132, , , , , , , , , , ,|,"
											 "
133, , , , , , , , , , ,"   
    ","
									"
134, , , , , , , , , , ,Faculty,"
									"
135, , , , , , , , , , ,"
    ","
										"
136, , , , , , , , , , ,|,"
											SS-106"
137, , , , , , , , , , ,"
    ","
										"
138, , , , , , , , , , ,QEC,"
											Iqbaliyat"
139, , , , , , , , , , ,"
    ","
										"
140, , , , , , , , , , ,|,"
											2"
141, , , , , , , , , , ,"
    ","
										"
142, , , , , , , , , , ,NULMS,"
											0"
143, , , , , , , , , , ,"
    ","
										"
144, , , , , , , , , , ,|,"
											 "
145, , , , , , , , , , ,"
    ","
									"
146, , , , , , , , , , ,Library,"
									"
147, , , , , , , , , , ,"
    ","
										"
148, , , , , , , , , , ,|,"
											ENG-111"
149, , , , , , , , , , ,"
    ","
										"
150, , , , , , , , , , ,Contact Us,"
											Technical Writing and Communication"
151, , , , , , , , , , ,"
","
										"
152, , , , , , , , , , ,"
                            ","
											3"
153, , , , , , , , , , ,Academic Departments                ,"
										"
154, , , , , , , , , , ,"
                                  ","
											0"
155, , , , , , , , , , ,"
              Department of Electrical Engineering","
										"
156, , , , , , , , , , ,"
                                  ","
											 "
157, , , , , , , , , , ,"
              Department of Computer Science","
									"
158, , , , , , , , , , ,"
                                  ","
									"
159, , , , , , , , , , ,"
              Department of Business Studies","
										"
160, , , , , , , , , , ,"
                                  ","
											CS-129"
161, , , , , , , , , , ,"
              Department of Mathematics","
										"
162, , , , , , , , , , ,"
                                ","
											Introduction to Programming"
163, , , , , , , , , , ,"
                              ","
										"
164, , , , , , , , , , ,Administrative Departments                ,"
											3"
165, , , , , , , , , , ,"
                                  ","
										"
166, , , , , , , , , , ,"
              Office of the Registrar","
											1"
167, , , , , , , , , , ,"
                                  ","
										"
168, , , , , , , , , , ,"
              Office of the CoE","
											 "
169, , , , , , , , , , ,"
                                  ","
									"
170, , , , , , , , , , ,"
              Office of the Treasurer","
									"
171, , , , , , , , , , ,"
                                ","
										"
172, , , , , , , , , , ,"
                      ","
											SS-102"
173, , , , , , , , , , ,"
                ","
										"
174, , , , , , , , , , ,Home,"
											Islamic Studies / Ethics"
175, , , , , , , , , , ,"
                
                                ","
										"
176, , , , , , , , , , ,"
                ","
											3"
177, , , , , , , , , , ,Departments,"
										"
178, , , , , , , , , , ,"
                                ","
											0"
179, , , , , , , , , , ,"
                ","
										"
180, , , , , , , , , , ,Department Of Mathematics,"
											 "
181, , , , , , , , , , ,"
                              ","
									"
182, , , , , , , , , , ,"
							","
									"
183, , , , , , , , , , ,"
								To develop the ability to its students to discuss mathematical ideas effectively and to use these skills to solve practical problems.","
										"
184, , , , , , , , , , ,"
							","
											 "
185, , , , , , , , , , ,"
								To impart the capacity to become an independent learner, critical thinker and problem-solver.","
										"
186, , , , , , , , , , ,"
							","
											17"
187, , , , , , , , , , ,"
								To provide an ideal environment for the continued growth of faculty members with meaningful research.","
										"
188, , , , , , , , , , ,"
						","
											1"
189, , , , , , , , , , ,"
							","
										"
190, , , , , , , , , , ,"
								To develop the ability to its students to discuss mathematical ideas effectively and to use these skills to solve practical problems.","
											 "
191, , , , , , , , , , ,"
							","
									"
192, , , , , , , , , , ,"
								To impart the capacity to become an independent learner, critical thinker and problem-solver.","
								"
193, , , , , , , , , , ,"
							","
"
194, , , , , , , , , , ,"
								To provide an ideal environment for the continued growth of faculty members with meaningful research.",								
195, , , , , , , , , , ,"
						","
									"
196, , , , , , , , , , ,"
								","
										"
197, , , , , , , , , , ,"
									Data Analysis with R","
											Semester 3"
198, , , , , , , , , , ,"
								","
									"
199, , , , , , , , , , ,"
									Applied Probability","
									"
200, , , , , , , , , , ,"
								","
										"
201, , , , , , , , , , ,"
									Data Mining","
											Code"
202, , , , , , , , , , ,"
								","
										"
203, , , , , , , , , , ,"
									Machine LearningTime Series Analysis","
											Course"
204, , , , , , , , , , ,"
								","
										"
205, , , , , , , , , , ,"
									Linear Statistical Models","
											Theory"
206, , , , , , , , , , ,"
							","
										"
207, , , , , , , , , , ,"
								","
											Lab"
208, , , , , , , , , , ,"
									Exact Solutions of Dynamical System","
										"
209, , , , , , , , , , ,"
								","
											Pre-req"
210, , , , , , , , , , ,"
									Lie analysis and Conserved Quantities","
									"
211, , , , , , , , , , ,"
								","
								"
212, , , , , , , , , , ,"
									Numerical Linear Algebra","
								"
213, , , , , , , , , , ,"
								","
									"
214, , , , , , , , , , ,"
									Matrix Analysis","
										"
215, , , , , , , , , , ,"
								","
											MA-223"
216, , , , , , , , , , ,"
									Optimization Theory","
										"
217, , , , , , , , , , ,"
								","
											Calculus III (Multivariate Calculus)"
218, , , , , , , , , , ,"
									Graph Theory","
										"
219, , , , , , , , , , ,"
								","
											3"
220, , , , , , , , , , ,"
									Cryptography","
										"
221, , , , , , , , , , ,"
								","
											0"
222, , , , , , , , , , ,"
									Mathematical Modeling and Simulation","
										"
223, , , , , , , , , , ,"
							","
											MA-121, 122"
224, , , , , , , , , , ,"
								","
									"
225, , , , , , , , , , ,"
									Curriculum Development and Teaching Methodology","
									"
226, , , , , , , , , , ,"
								","
										"
227, , , , , , , , , , ,"
									Design and Methods in Mathematics","
											MA-124"
228, , , , , , , , , , ,"
								","
										"
229, , , , , , , , , , ,"
									Education Research","
											Introduction to Formal Mathematics"
230, , , , , , , , , , ,"
								","
										"
231, , , , , , , , , , ,"
									Psychology and Pedagogy of Mathematics","
											3"
232, , , , , , , , , , ,"
								","
										"
233, , , , , , , , , , ,"
									Usage of Digital Technology in Mathematics Education","
											0"
234, , , , , , , , , , ,"
							","
										"
235, , , , , , , , , , ,"
								","
											 "
236, , , , , , , , , , ,"
									Quantum Mechanics","
									"
237, , , , , , , , , , ,"
								","
									"
238, , , , , , , , , , ,"
									Electrodynamics","
										"
239, , , , , , , , , , ,"
								","
											MA-221"
240, , , , , , , , , , ,"
									Special Relativity","
										"
241, , , , , , , , , , ,"
								","
											Ordinary Differential Equations"
242, , , , , , , , , , ,"
									Astro Physics","
										"
243, , , , , , , , , , ,"
								","
											3"
244, , , , , , , , , , ,"
									Fluid Mechanics","
										"
245, , , , , , , , , , ,"
								","
											0"
246, , , , , , , , , , ,"
									Classical Theory of Fields","
										"
247, , , , , , , , , , ,"
							","
											MA-121, 122"
248, , , , , , , , , , ,"
								","
									"
249, , , , , , , , , , ,"
									Business Mathematics","
									"
250, , , , , , , , , , ,"
								","
										"
251, , , , , , , , , , ,"
									Computational Methods in Finance","
											SS-103"
252, , , , , , , , , , ,"
								","
										"
253, , , , , , , , , , ,"
									The Foundations of Interest Rate and Credit Risk Theory","
											Pakistan Studies"
254, , , , , , , , , , ,"
								","
										"
255, , , , , , , , , , ,"
									Quantitative Methods for Finance and Risk Analysis","
											3"
256, , , , , , , , , , ,"
								","
										"
257, , , , , , , , , , ,"
									Stochastic Processes","
											0"
258, , , , , , , , , , ,"
							","
										"
259, , , , , , , , , , ,"
					","
											 "
260, , , , , , , , , , ,"
						","
									"
261, , , , , , , , , , ,"30 km Talagang Road, Mianwali, 42250, Pakistan","
									"
262, , , , , , , , , , ,"
					","
										"
263, , , , , , , , , , ,"
						","
											PH-120"
264, , , , , , , , , , ,"+92(0)459-236995 Ext. 101, 107","
										"
265, , , , , , , , , , ,"
					","
											Physics I (Electricity & Magnetism)"
266, , , , , , , , , , ,"
						","
										"
267, , , , , , , , , , ,info@namal.edu.pk,"
											3"
268, , , , , , , , , , ,"
					","
										"
269, , , , , , , , , , ,"
						","
											0"
270, , , , , , , , , , ,Namal Knowledge City,"
										"
271, , , , , , , , , , ,"
				","
											 "
272, , , , , , , , , , ,"
				    ","
									"
273, , , , , , , , , , ,"
						","
									"
274, , , , , , , , , , ,Apply Online,"
										"
275, , , , , , , , , , ,"
				    ","
											SS-104"
276, , , , , , , , , , ,"
					","
										"
277, , , , , , , , , , ,"
						","
											Great Books"
278, , , , , , , , , , ,Academic Calendar,"
										"
279, , , , , , , , , , ,"
					","
											2"
280, , , , , , , , , , ,"
						","
										"
281, , , , , , , , , , ,Contribute,"
											0"
282, , , , , , , , , , ,"
					","
										"
283, , , , , , , , , , ,"
						","
											 "
284, , , , , , , , , , ,Faculty,"
									"
285, , , , , , , , , , ,"
					
				","
									"
286, , , , , , , , , , ,"
					","
										"
287, , , , , , , , , , ,"
						","
											 "
288, , , , , , , , , , ,NULMS,"
										"
289, , , , , , , , , , ,"
					","
											17"
290, , , , , , , , , , ,"
						","
										"
291, , , , , , , , , , ,Library,"
											0"
292, , , , , , , , , , ,"
					","
										"
293, , , , , , , , , , ,"
						","
											 "
294, , , , , , , , , , ,Student Socities,"
									"
295, , , , , , , , , , ,"
					","
								"
296, , , , , , , , , , ,"
						","
"
297, , , , , , , , , , ,Facilities,								
298, , , , , , , , , , ,"
				","
									"
299, , , , , , , , , , ,"
		","
										"
300, , , , , , , , , , ,"
			","
											Semester 4"
301, , , , , , , , , , , ,"
									"
302, , , , , , , , , , , ,"
									"
303, , , , , , , , , , , ,"
										"
304, , , , , , , , , , ,"
		","
											Code"
305, , , , , , , , , , ,"
			","
										"
306, , , , , , , , , , , ,"
											Course"
307, , , , , , , , , , , ,"
										"
308, , , , , , , , , , , ,"
											Theory"
309, , , , , , , , , , ,"
		","
										"
310, , , , , , , , , , ,"
			","
											Lab"
311, , , , , , , , , , , ,"
										"
312, , , , , , , , , , , ,"
											Pre-req"
313, , , , , , , , , , , ,"
									"
314, , , , , , , , , , ,"
		","
								"
315, , , , , , , , , , ,"
			","
								"
316, , , , , , , , , , , ,"
									"
317, , , , , , , , , , , ,"
										"
318, , , , , , , , , , , ,"
											MA-231"
319, , , , , , , , , , ,"
		","
										"
320, , , , , , , , , , ,"
			","
											Introduction to Real Analysis 1"
321, , , , , , , , , , , ,"
										"
322, , , , , , , , , , , ,"
											3"
323, , , , , , , , , , ,"
	","
										"
324, , , , , , , , , , , ,"
											0"
325, , , , , , , , , , , ,"
										"
326, , , , , , , , , , , ,"
											 "
327, , , , , , , , , , , ,"
									"
328, , , , , , , , , , , ,"
									"
329, , , , , , , , , , , ,"
										"
330, , , , , , , , , , , ,"
											MA-224"
331, , , , , , , , , , , ,"
										"
332, , , , , , , , , , , ,"
											Algebra-I (Group Theory)"
333, , , , , , , , , , , ,"
										"
334, , , , , , , , , , , ,"
											3"
335, , , , , , , , , , , ,"
										"
336, , , , , , , , , , , ,"
											0"
337, , , , , , , , , , , ,"
										"
338, , , , , , , , , , , ,"
											 "
339, , , , , , , , , , , ,"
									"
340, , , , , , , , , , , ,"
									"
341, , , , , , , , , , , ,"
										"
342, , , , , , , , , , , ,"
											MA-421"
343, , , , , , , , , , , ,"
										"
344, , , , , , , , , , , ,"
											Discrete Mathematics"
345, , , , , , , , , , , ,"
										"
346, , , , , , , , , , , ,"
											3"
347, , , , , , , , , , , ,"
										"
348, , , , , , , , , , , ,"
											0"
349, , , , , , , , , , , ,"
										"
350, , , , , , , , , , , ,"
											 "
351, , , , , , , , , , , ,"
									"
352, , , , , , , , , , , ,"
									"
353, , , , , , , , , , , ,"
										"
354, , , , , , , , , , , ,"
											MA-232"
355, , , , , , , , , , , ,"
										"
356, , , , , , , , , , , ,"
											Numerical Methods"
357, , , , , , , , , , , ,"
										"
358, , , , , , , , , , , ,"
											3"
359, , , , , , , , , , , ,"
										"
360, , , , , , , , , , , ,"
											0"
361, , , , , , , , , , , ,"
										"
362, , , , , , , , , , , ,"
											MA-121"
363, , , , , , , , , , , ,"
									"
364, , , , , , , , , , , ,"
									"
365, , , , , , , , , , , ,"
										"
366, , , , , , , , , , , ,"
											PH-121"
367, , , , , , , , , , , ,"
										"
368, , , , , , , , , , , ,"
											(Physics II) Waves and Oscillations"
369, , , , , , , , , , , ,"
										"
370, , , , , , , , , , , ,"
											3"
371, , , , , , , , , , , ,"
										"
372, , , , , , , , , , , ,"
											0"
373, , , , , , , , , , , ,"
										"
374, , , , , , , , , , , ,"
											 "
375, , , , , , , , , , , ,"
									"
376, , , , , , , , , , , ,"
									"
377, , , , , , , , , , , ,"
										"
378, , , , , , , , , , , ,"
											ENG-112"
379, , , , , , , , , , , ,"
										"
380, , , , , , , , , , , ,"
											Creative Rhetoric and Writing"
381, , , , , , , , , , , ,"
										"
382, , , , , , , , , , , ,"
											3"
383, , , , , , , , , , , ,"
										"
384, , , , , , , , , , , ,"
											0"
385, , , , , , , , , , , ,"
										"
386, , , , , , , , , , , ,"
											 "
387, , , , , , , , , , , ,"
									"
388, , , , , , , , , , , ,"
									"
389, , , , , , , , , , , ,"
										"
390, , , , , , , , , , , ,"
											 "
391, , , , , , , , , , , ,"
										"
392, , , , , , , , , , , ,"
											18"
393, , , , , , , , , , , ,"
										"
394, , , , , , , , , , , ,"
											0"
395, , , , , , , , , , , ,"
										"
396, , , , , , , , , , , ,"
											 "
397, , , , , , , , , , , ,"
									"
398, , , , , , , , , , , ,"
								"
399, , , , , , , , , , , ,"
"
400, , , , , , , , , , , ,								
401, , , , , , , , , , , ,"
									"
402, , , , , , , , , , , ,"
										"
403, , , , , , , , , , , ,"
											Semester 5"
404, , , , , , , , , , , ,"
									"
405, , , , , , , , , , , ,"
									"
406, , , , , , , , , , , ,"
										"
407, , , , , , , , , , , ,"
											Code"
408, , , , , , , , , , , ,"
										"
409, , , , , , , , , , , ,"
											Course"
410, , , , , , , , , , , ,"
										"
411, , , , , , , , , , , ,"
											Theory"
412, , , , , , , , , , , ,"
										"
413, , , , , , , , , , , ,"
											Lab"
414, , , , , , , , , , , ,"
										"
415, , , , , , , , , , , ,"
											Pre-req"
416, , , , , , , , , , , ,"
									"
417, , , , , , , , , , , ,"
								"
418, , , , , , , , , , , ,"
								"
419, , , , , , , , , , , ,"
									"
420, , , , , , , , , , , ,"
										"
421, , , , , , , , , , , ,"
											MA-331"
422, , , , , , , , , , , ,"
										"
423, , , , , , , , , , , ,"
											Introduction to Real analysis II"
424, , , , , , , , , , , ,"
										"
425, , , , , , , , , , , ,"
											3"
426, , , , , , , , , , , ,"
										"
427, , , , , , , , , , , ,"
											0"
428, , , , , , , , , , , ,"
										"
429, , , , , , , , , , , ,"
											MA-231"
430, , , , , , , , , , , ,"
									"
431, , , , , , , , , , , ,"
									"
432, , , , , , , , , , , ,"
										"
433, , , , , , , , , , , ,"
											MA-432"
434, , , , , , , , , , , ,"
										"
435, , , , , , , , , , , ,"
											Linear Algebra II"
436, , , , , , , , , , , ,"
										"
437, , , , , , , , , , , ,"
											3"
438, , , , , , , , , , , ,"
										"
439, , , , , , , , , , , ,"
											0"
440, , , , , , , , , , , ,"
										"
441, , , , , , , , , , , ,"
											MA-123"
442, , , , , , , , , , , ,"
									"
443, , , , , , , , , , , ,"
									"
444, , , , , , , , , , , ,"
										"
445, , , , , , , , , , , ,"
											MA-321"
446, , , , , , , , , , , ,"
										"
447, , , , , , , , , , , ,"
											Algebra II (Ring Theory)"
448, , , , , , , , , , , ,"
										"
449, , , , , , , , , , , ,"
											3"
450, , , , , , , , , , , ,"
										"
451, , , , , , , , , , , ,"
											0"
452, , , , , , , , , , , ,"
										"
453, , , , , , , , , , , ,"
											MA-224"
454, , , , , , , , , , , ,"
									"
455, , , , , , , , , , , ,"
									"
456, , , , , , , , , , , ,"
										"
457, , , , , , , , , , , ,"
											MA-401"
458, , , , , , , , , , , ,"
										"
459, , , , , , , , , , , ,"
											Elective 1"
460, , , , , , , , , , , ,"
										"
461, , , , , , , , , , , ,"
											3"
462, , , , , , , , , , , ,"
										"
463, , , , , , , , , , , ,"
											0"
464, , , , , , , , , , , ,"
										"
465, , , , , , , , , , , ,"
											 "
466, , , , , , , , , , , ,"
									"
467, , , , , , , , , , , ,"
									"
468, , , , , , , , , , , ,"
										"
469, , , , , , , , , , , ,"
											MA-311"
470, , , , , , , , , , , ,"
										"
471, , , , , , , , , , , ,"
											Mathematical Economics"
472, , , , , , , , , , , ,"
										"
473, , , , , , , , , , , ,"
											3"
474, , , , , , , , , , , ,"
										"
475, , , , , , , , , , , ,"
											0"
476, , , , , , , , , , , ,"
										"
477, , , , , , , , , , , ,"
											 "
478, , , , , , , , , , , ,"
									"
479, , , , , , , , , , , ,"
									"
480, , , , , , , , , , , ,"
										"
481, , , , , , , , , , , ,"
											SS-101"
482, , , , , , , , , , , ,"
										"
483, , , , , , , , , , , ,"
											Introduction to Philosophy"
484, , , , , , , , , , , ,"
										"
485, , , , , , , , , , , ,"
											3"
486, , , , , , , , , , , ,"
										"
487, , , , , , , , , , , ,"
											0"
488, , , , , , , , , , , ,"
										"
489, , , , , , , , , , , ,"
											 "
490, , , , , , , , , , , ,"
									"
491, , , , , , , , , , , ,"
									"
492, , , , , , , , , , , ,"
										"
493, , , , , , , , , , , ,"
											 "
494, , , , , , , , , , , ,"
										"
495, , , , , , , , , , , ,"
											18"
496, , , , , , , , , , , ,"
										"
497, , , , , , , , , , , ,"
											0"
498, , , , , , , , , , , ,"
										"
499, , , , , , , , , , , ,"
											 "
500, , , , , , , , , , , ,"
									"
501, , , , , , , , , , , ,"
								"
502, , , , , , , , , , , ,"
"
503, , , , , , , , , , , ,								
504, , , , , , , , , , , ,"
									"
505, , , , , , , , , , , ,"
										"
506, , , , , , , , , , , ,"
											Semester 6"
507, , , , , , , , , , , ,"
									"
508, , , , , , , , , , , ,"
									"
509, , , , , , , , , , , ,"
										"
510, , , , , , , , , , , ,"
											Code"
511, , , , , , , , , , , ,"
										"
512, , , , , , , , , , , ,"
											Course"
513, , , , , , , , , , , ,"
										"
