,Current_Page_Url,Title,Links,Images_with_url,Paragraph,Heading1,Heading2,Heading3,Heading4,Heading5,UnorderList,TableData
549, , , , , , , , , , , ,"
										"
550, , , , , , , , , , , ,"
											Financial Institution and Markets"
551, , , , , , , , , , , ,"
										"
552, , , , , , , , , , , ,"
											3"
553, , , , , , , , , , , ,"
										"
554, , , , , , , , , , , ,"
											0"
555, , , , , , , , , , , ,"
										"
556, , , , , , , , , , , ,"
											 "
557, , , , , , , , , , , ,"
									"
558, , , , , , , , , , , ,"
									"
559, , , , , , , , , , , ,"
										"
560, , , , , , , , , , , ,"
											MGT-500"
561, , , , , , , , , , , ,"
										"
562, , , , , , , , , , , ,"
											Practicum"
563, , , , , , , , , , , ,"
										"
564, , , , , , , , , , , ,"
											3"
565, , , , , , , , , , , ,"
										"
566, , , , , , , , , , , ,"
											0"
567, , , , , , , , , , , ,"
										"
568, , , , , , , , , , , ,"
											 "
569, , , , , , , , , , , ,"
									"
570, , , , , , , , , , , ,"
									"
571, , , , , , , , , , , ,"
										"
572, , , , , , , , , , , ,"
											 "
573, , , , , , , , , , , ,"
										"
574, , , , , , , , , , , ,"
											15"
575, , , , , , , , , , , ,"
										"
576, , , , , , , , , , , ,"
											0"
577, , , , , , , , , , , ,"
										"
578, , , , , , , , , , , ,"
											 "
579, , , , , , , , , , , ,"
									"
580, , , , , , , , , , , ,"
								"
581, , , , , , , , , , , ,"
"
582, , , , , , , , , , , ,								
583, , , , , , , , , , , ,"
									"
584, , , , , , , , , , , ,"
										"
585, , , , , , , , , , , ,"
											Semester 7"
586, , , , , , , , , , , ,"
									"
587, , , , , , , , , , , ,"
									"
588, , , , , , , , , , , ,"
										"
589, , , , , , , , , , , ,"
											Code"
590, , , , , , , , , , , ,"
										"
591, , , , , , , , , , , ,"
											Course"
592, , , , , , , , , , , ,"
										"
593, , , , , , , , , , , ,"
											Theory"
594, , , , , , , , , , , ,"
										"
595, , , , , , , , , , , ,"
											Lab"
596, , , , , , , , , , , ,"
										"
597, , , , , , , , , , , ,"
											Pre-req"
598, , , , , , , , , , , ,"
									"
599, , , , , , , , , , , ,"
								"
600, , , , , , , , , , , ,"
								"
601, , , , , , , , , , , ,"
									"
602, , , , , , , , , , , ,"
										"
603, , , , , , , , , , , ,"
											 "
604, , , , , , , , , , , ,"
										"
605, , , , , , , , , , , ,"
											Specialization 1"
606, , , , , , , , , , , ,"
										"
607, , , , , , , , , , , ,"
											3"
608, , , , , , , , , , , ,"
										"
609, , , , , , , , , , , ,"
											0"
610, , , , , , , , , , , ,"
										"
611, , , , , , , , , , , ,"
											 "
612, , , , , , , , , , , ,"
									"
613, , , , , , , , , , , ,"
									"
614, , , , , , , , , , , ,"
										"
615, , , , , , , , , , , ,"
											MGT-313"
616, , , , , , , , , , , ,"
										"
617, , , , , , , , , , , ,"
											Logistics and Supply Chain management"
618, , , , , , , , , , , ,"
										"
619, , , , , , , , , , , ,"
											3"
620, , , , , , , , , , , ,"
										"
621, , , , , , , , , , , ,"
											0"
622, , , , , , , , , , , ,"
										"
623, , , , , , , , , , , ,"
											 "
624, , , , , , , , , , , ,"
									"
625, , , , , , , , , , , ,"
									"
626, , , , , , , , , , , ,"
										"
627, , , , , , , , , , , ,"
											ECO-310"
628, , , , , , , , , , , ,"
										"
629, , , , , , , , , , , ,"
											Economics of Strategic Management"
630, , , , , , , , , , , ,"
										"
631, , , , , , , , , , , ,"
											3"
632, , , , , , , , , , , ,"
										"
633, , , , , , , , , , , ,"
											0"
634, , , , , , , , , , , ,"
										"
635, , , , , , , , , , , ,"
											 "
636, , , , , , , , , , , ,"
									"
637, , , , , , , , , , , ,"
									"
638, , , , , , , , , , , ,"
										"
639, , , , , , , , , , , ,"
											MGT-310"
640, , , , , , , , , , , ,"
										"
641, , , , , , , , , , , ,"
											Introduction to Legal Systems"
642, , , , , , , , , , , ,"
										"
643, , , , , , , , , , , ,"
											3"
644, , , , , , , , , , , ,"
										"
645, , , , , , , , , , , ,"
											0"
646, , , , , , , , , , , ,"
										"
647, , , , , , , , , , , ,"
											 "
648, , , , , , , , , , , ,"
									"
649, , , , , , , , , , , ,"
									"
650, , , , , , , , , , , ,"
										"
651, , , , , , , , , , , ,"
											MGT-500"
652, , , , , , , , , , , ,"
										"
653, , , , , , , , , , , ,"
											Practicum (Entrepreneurial project)"
654, , , , , , , , , , , ,"
										"
655, , , , , , , , , , , ,"
											3"
656, , , , , , , , , , , ,"
										"
657, , , , , , , , , , , ,"
											0"
658, , , , , , , , , , , ,"
										"
659, , , , , , , , , , , ,"
											 "
660, , , , , , , , , , , ,"
									"
661, , , , , , , , , , , ,"
									"
662, , , , , , , , , , , ,"
										"
663, , , , , , , , , , , ,"
											 "
664, , , , , , , , , , , ,"
										"
665, , , , , , , , , , , ,"
											15"
666, , , , , , , , , , , ,"
										"
667, , , , , , , , , , , ,"
											0"
668, , , , , , , , , , , ,"
										"
669, , , , , , , , , , , ,"
											 "
670, , , , , , , , , , , ,"
									"
671, , , , , , , , , , , ,"
								"
672, , , , , , , , , , , ,"
"
673, , , , , , , , , , , ,								
674, , , , , , , , , , , ,"
									"
675, , , , , , , , , , , ,"
										"
676, , , , , , , , , , , ,"
											Semester 8"
677, , , , , , , , , , , ,"
									"
678, , , , , , , , , , , ,"
									"
679, , , , , , , , , , , ,"
										"
680, , , , , , , , , , , ,"
											Code"
681, , , , , , , , , , , ,"
										"
682, , , , , , , , , , , ,"
											Course"
683, , , , , , , , , , , ,"
										"
684, , , , , , , , , , , ,"
											Theory"
685, , , , , , , , , , , ,"
										"
686, , , , , , , , , , , ,"
											Lab"
687, , , , , , , , , , , ,"
										"
688, , , , , , , , , , , ,"
											Pre-req"
689, , , , , , , , , , , ,"
									"
690, , , , , , , , , , , ,"
								"
691, , , , , , , , , , , ,"
								"
692, , , , , , , , , , , ,"
									"
693, , , , , , , , , , , ,"
										"
694, , , , , , , , , , , ,"
											MGT-500"
695, , , , , , , , , , , ,"
										"
696, , , , , , , , , , , ,"
											Practicum (Entrepreneurial project)"
697, , , , , , , , , , , ,"
										"
698, , , , , , , , , , , ,"
											3"
699, , , , , , , , , , , ,"
										"
700, , , , , , , , , , , ,"
											0"
701, , , , , , , , , , , ,"
										"
702, , , , , , , , , , , ,"
											 "
703, , , , , , , , , , , ,"
									"
704, , , , , , , , , , , ,"
									"
705, , , , , , , , , , , ,"
										"
706, , , , , , , , , , , ,"
											 "
707, , , , , , , , , , , ,"
										"
708, , , , , , , , , , , ,"
											Specialization 2"
709, , , , , , , , , , , ,"
										"
710, , , , , , , , , , , ,"
											3"
711, , , , , , , , , , , ,"
										"
712, , , , , , , , , , , ,"
											0"
713, , , , , , , , , , , ,"
										"
714, , , , , , , , , , , ,"
											 "
715, , , , , , , , , , , ,"
									"
716, , , , , , , , , , , ,"
									"
717, , , , , , , , , , , ,"
										"
718, , , , , , , , , , , ,"
											 "
719, , , , , , , , , , , ,"
										"
720, , , , , , , , , , , ,"
											Specialization 3"
721, , , , , , , , , , , ,"
										"
722, , , , , , , , , , , ,"
											3"
723, , , , , , , , , , , ,"
										"
724, , , , , , , , , , , ,"
											0"
725, , , , , , , , , , , ,"
										"
726, , , , , , , , , , , ,"
											 "
727, , , , , , , , , , , ,"
									"
728, , , , , , , , , , , ,"
									"
729, , , , , , , , , , , ,"
										"
730, , , , , , , , , , , ,"
											 "
731, , , , , , , , , , , ,"
										"
732, , , , , , , , , , , ,"
											Specialization 4"
733, , , , , , , , , , , ,"
										"
734, , , , , , , , , , , ,"
											3"
735, , , , , , , , , , , ,"
										"
736, , , , , , , , , , , ,"
											0"
737, , , , , , , , , , , ,"
										"
738, , , , , , , , , , , ,"
											 "
739, , , , , , , , , , , ,"
									"
740, , , , , , , , , , , ,"
									"
741, , , , , , , , , , , ,"
										"
742, , , , , , , , , , , ,"
											 "
743, , , , , , , , , , , ,"
										"
744, , , , , , , , , , , ,"
											12"
745, , , , , , , , , , , ,"
										"
746, , , , , , , , , , , ,"
											0"
747, , , , , , , , , , , ,"
										"
748, , , , , , , , , , , ,"
											 "
749, , , , , , , , , , , ,"
									"
750, , , , , , , , , , , ,"
								"
751, , , , , , , , , , , ,"
							"
,Current_Page_Url,Title,Links,Images_with_url,Paragraph,Heading1,Heading2,Heading3,Heading4,Heading5,UnorderList,TableData
0,https://namal.edu.pk/fee-structure,Namal Institute,https://namal.edu.pk/,https://namal.edu.pk/uploads/logo22869383.png,Please visit our fundraising website below:,Admissions, , , ,To Contribute,"
    ","
		"
1, , ,https://namal.edu.pk/academic-calendar,https://namal.edu.pk/uploads/logo4980416.png,"
	", , , , ,"
	",Academic Calendar,"
			"
2, , ,https://namal.edu.pk/people#faculty, ,"
	Bank account details are provided below:", , , , ,"
					Visiting Namal","
    ","
				"
3, , ,https://namal.edu.pk/quality-enhancement-cell, ,"
	", , , , ,"
					Important Links",|,"
					PARTICULARS"
4, , ,https://lms.namal.edu.pk/, , Muslim Commercial Bank (MCB) Ltd., , , , ,"
					Resources","   
    ","
				"
5, , ,http://library.namal.edu.pk/, ,"
	", , , , , ,Faculty,"
					CATEGORY"
6, , ,https://namal.edu.pk/contact-us, , Namal Institute Mianwali Fee Collection, , , , , ,"
    ","
				"
7, , ,#about, ,"
	", , , , , ,|,"
					AMOUNT (PKR)"
8, , ,https://namal.edu.pk/chairmans-message, , 1121930011000966, , , , , ,"
    ","
			"
9, , ,https://namal.edu.pk/vision-and-mission, ,"
	", , , , , ,QEC,"
		"
10, , ,https://namal.edu.pk/core-values, , , , , , , ,"
    ","
		"
11, , ,https://namal.edu.pk/the-namal-story, , , , , , , ,|,"
			"
12, , ,https://namal.edu.pk/namal-knowledge-city, , , , , , , ,"
    ","
				"
13, , ,https://namal.edu.pk/people, , , , , , , ,NULMS,"
					Admission Processing Fee"
14, , ,https://namal.edu.pk/quality-enhancement-cell, , , , , , , ,"
    ","
				"
15, , ,#academics, , , , , , , ,|,"
					Non-Refundable"
16, , ,https://namal.edu.pk/academic-calendar, , , , , , , ,"
    ","
				"
17, , ,https://namal.edu.pk/student-handbook, , , , , , , ,Library,"
					500/-"
18, , ,#departments, , , , , , , ,"
    ","
			"
19, , ,#, , , , , , , ,|,"
			"
20, , ,https://namal.edu.pk/department-of-electrical-engineering, , , , , , , ,"
    ","
				"
21, , ,https://namal.edu.pk/department-of-computer-science, , , , , , , ,Contact Us,"
					Admission Fee"
22, , ,https://namal.edu.pk/department-of-business-studies, , , , , , , ,"
","
				"
23, , ,https://namal.edu.pk/department-of-mathematics, , , , , , , ,"
        ","
					Non-Refundable"
24, , ,#, , , , , , , ,About        ,"
				"
25, , ,https://namal.edu.pk/office-of-the-registrar, , , , , , , ,        ,"
					10,000/-"
26, , ,https://namal.edu.pk/office-of-the-coe, , , , , , , ,"
                ","
			"
27, , ,https://namal.edu.pk/office-of-the-treasurer, , , , , , , ,"

                      ","
			"
28, , ,#admissions, , , , , , , ,Chairman's Message,"
				"
29, , ,https://namal.edu.pk/apply, , , , , , , ,"
                            ","
					Admission Security Fee"
30, , ,https://namal.edu.pk/why-namal, , , , , , , ,Vision And Mission,"
				"
31, , ,https://namal.edu.pk/admission-timeline, , , , , , , ,"
                            ","
					Refundable"
32, , ,https://namal.edu.pk/admission-criteria, , , , , , , ,Core Values,"
				"
33, , ,https://namal.edu.pk/entry-test-guidelines, , , , , , , ,"
                            ","
					10,000/-"
34, , ,https://namal.edu.pk/financial-aid, , , , , , , ,The Namal Story,"
			"
35, , ,https://namal.edu.pk/fee-structure, , , , , , , ,"
                            ","
			"
36, , ,https://namal.edu.pk/deposit-slip, , , , , , , ,Namal Knowledge City,"
				"
37, , ,https://namal.edu.pk/faqs, , , , , , , ,"
                            ","
					Tuition Fee"
38, , ,#life-at-namal, , , , , , , ,People,"
				"
39, , ,https://namal.edu.pk/workshops-and-seminars, , , , , , , ,"
                            ","
					Per Year"
40, , ,https://namal.edu.pk/facilities, , , , , , , ,Quality Enhancement Cell,"
				"
41, , ,https://namal.edu.pk/green-namal, , , , , , , ,"
                      ","
					400,000/- "
42, , ,https://namal.edu.pk/news-events, , , , , , , ,"	
            ",Scholarships Available (Merit and Need Based)
43, , ,https://namal.edu.pk/apply, , , , , , , ,"
        ","
			"
44, , ,, , , , , , , ,Academics        ,"
			"
45, , ,https://www.namalknowledgecity.com/, , , , , , , ,        ,"
				"
46, , ,https://namal.edu.pk/academic-calendar, , , , , , , ,"
                ","
					Examination Fee"
47, , ,https://namal.edu.pk/people#faculty, , , , , , , ,"

                      ","
				"
48, , ,https://namal.edu.pk/quality-enhancement-cell, , , , , , , ,Academic Calendar,"
					Per Year"
49, , ,https://lms.namal.edu.pk/, , , , , , , ,"
                            ","
				"
50, , ,http://library.namal.edu.pk/, , , , , , , ,Student Handbook,"
					2000/-"
51, , ,https://namal.edu.pk/contact-us, , , , , , , ,"
                      ","
			"
52, , ,https://namal.edu.pk/apply, , , , , , , ,"	
            ","
			"
53, , ,https://namal.edu.pk/why-namal, , , , , , , ,"
        ","
				"
54, , ,https://namal.edu.pk/admission-timeline, , , , , , , ,Departments        ,"
					Laboratory + Library Fee"
55, , ,https://namal.edu.pk/admission-criteria, , , , , , , ,        ,"
				"
56, , ,https://namal.edu.pk/entry-test-guidelines, , , , , , , ,"
                ","
					Per Year"
57, , ,https://namal.edu.pk/financial-aid, , , , , , , ,"

                      ","
				"
58, , ,https://namal.edu.pk/fee-structure, , , , , , , ,Academic Departments,"
					3000/-"
59, , ,https://namal.edu.pk/deposit-slip, , , , , , , ,"
              ","
			"
60, , ,https://namal.edu.pk/faqs, , , , , , , ,"
                            ","
			"
61, , ,#, , , , , , , ,Department Of Electrical Engineering,"
				"
62, , ,#, , , , , , , ,"
                            ","
					Hostel Fee"
63, , ,https://namal.edu.pk/ckEditorImages/uploads/userfiles/Finance%20Policies.pdf, , , , , , , ,Department Of Computer Science,"
				"
64, , ,https://namal.edu.pk/ckEditorImages/uploads/userfiles/deposit_slip.pdf, , , , , , , ,"
                            ","
					3 - 6 Beds Per Year"
65, , ,/, , , , , , , ,Department Of Business Studies,"
				"
66, , ,https://www.namalknowledgecity.com, , , , , , , ,"
                            ","
					18,000/-"
67, , ,https://namal.edu.pk/apply, , , , , , , ,Department Of Mathematics,"
			"
68, , ,/academic-calendar, , , , , , , ,"
                            ","
			"
69, , ,, , , , , , , ,"
              
              ","
				"
70, , ,/people#faculty, , , , , , , ,"
                            ","
					Hostel Security Fee"
71, , ,https://nulms.namal.edu.pk, , , , , , , ,Administrative Departments,"
				"
72, , ,http://library.namal.edu.pk, , , , , , , ,"
              ","
					Refundable"
73, , ,#!, , , , , , , ,"
                            ","
				"
74, , ,/facilities, , , , , , , ,Office Of The Registrar,"
					5000/-"
75, , ,https://www.facebook.com/NAmalInstitute/, , , , , , , ,"
                            ","
			"
76, , ,https://twitter.com/namaledu, , , , , , , ,Office Of The CoE,"
		"
77, , ,https://www.instagram.com/namalknowledgecity/, , , , , , , ,"
                            ","
	"
78, , ,mailto:info@namal.edu.pk, , , , , , , ,Office Of The Treasurer, 
79, , ,https://www.youtube.com/channel/UCWfFHczAYAn-mfqMgmmKsVQ, , , , , , , ,"
                            ", 
80, , ,https://forecast7.com/en/32d6771d81/namal/, , , , , , , ,"
              
              ", 
81, , ,https://namal.edu.pk/, , , , , , , ,"
                      ", 
82, , , , , , , , , , ,"	
            ", 
83, , , , , , , , , , ,"
        ", 
84, , , , , , , , , , ,Admissions        , 
85, , , , , , , , , , ,        , 
86, , , , , , , , , , ,"
                ", 
87, , , , , , , , , , ,"

                      ", 
88, , , , , , , , , , ,Apply Now, 
89, , , , , , , , , , ,"
                            ", 
90, , , , , , , , , , ,Why Namal?, 
91, , , , , , , , , , ,"
                            ", 
92, , , , , , , , , , ,Admission Timeline, 
93, , , , , , , , , , ,"
                            ", 
94, , , , , , , , , , ,Admission Criteria, 
95, , , , , , , , , , ,"
                            ", 
96, , , , , , , , , , ,Entry Test Guidelines, 
97, , , , , , , , , , ,"
                            ", 
98, , , , , , , , , , ,Financial Aid, 
99, , , , , , , , , , ,"
                            ", 
100, , , , , , , , , , ,Fee Structure, 
101, , , , , , , , , , ,"
                            ", 
102, , , , , , , , , , ,Deposit Slip, 
103, , , , , , , , , , ,"
                            ", 
104, , , , , , , , , , ,FAQs, 
105, , , , , , , , , , ,"
                      ", 
106, , , , , , , , , , ,"	
            ", 
107, , , , , , , , , , ,"
        ", 
108, , , , , , , , , , ,Life At Namal        , 
109, , , , , , , , , , ,        , 
110, , , , , , , , , , ,"
                ", 
111, , , , , , , , , , ,"

                      ", 
112, , , , , , , , , , ,Workshops And Seminars, 
113, , , , , , , , , , ,"
                            ", 
114, , , , , , , , , , ,Facilities, 
115, , , , , , , , , , ,"
                            ", 
116, , , , , , , , , , ,Green Namal, 
117, , , , , , , , , , ,"
                      ", 
118, , , , , , , , , , ,"	
            ", 
119, , , , , , , , , , ,"
        ", 
120, , , , , , , , , , ,News & Events                , 
121, , , , , , , , , , ,"
            ", 
122, , , , , , , , , , ,"
        ", 
123, , , , , , , , , , ,Apply Online                , 
124, , , , , , , , , , ,"
            ", 
125, , , , , , , , , , ,"
        ", 
126, , , , , , , , , , ,Contribute, 
127, , , , , , , , , , ,"
    ", 
128, , , , , , , , , , ,"
", 
129, , , , , , , , , , ,"
    ", 
130, , , , , , , , , , ,Academic Calendar, 
131, , , , , , , , , , ,"
    ", 
132, , , , , , , , , , ,|, 
133, , , , , , , , , , ,"   
    ", 
134, , , , , , , , , , ,Faculty, 
135, , , , , , , , , , ,"
    ", 
136, , , , , , , , , , ,|, 
137, , , , , , , , , , ,"
    ", 
138, , , , , , , , , , ,QEC, 
139, , , , , , , , , , ,"
    ", 
140, , , , , , , , , , ,|, 
141, , , , , , , , , , ,"
    ", 
142, , , , , , , , , , ,NULMS, 
143, , , , , , , , , , ,"
    ", 
144, , , , , , , , , , ,|, 
145, , , , , , , , , , ,"
    ", 
146, , , , , , , , , , ,Library, 
147, , , , , , , , , , ,"
    ", 
148, , , , , , , , , , ,|, 
149, , , , , , , , , , ,"
    ", 
150, , , , , , , , , , ,Contact Us, 
151, , , , , , , , , , ,"
", 
152, , , , , , , , , , ,"
                          
            ", 
153, , , , , , , , , , ,"
              Apply Now", 
154, , , , , , , , , , ,"
                          
            ", 
155, , , , , , , , , , ,"
              Why Namal?", 
156, , , , , , , , , , ,"
                          
            ", 
157, , , , , , , , , , ,"
              Admission Timeline", 
158, , , , , , , , , , ,"
                          
            ", 
159, , , , , , , , , , ,"
              Admission Criteria", 
160, , , , , , , , , , ,"
                          
            ", 
161, , , , , , , , , , ,"
              Entry Test Guidelines", 
162, , , , , , , , , , ,"
                          
            ", 
163, , , , , , , , , , ,"
              Financial Aid", 
164, , , , , , , , , , ,"
                          
            ", 
165, , , , , , , , , , ,"
              Fee Structure", 
166, , , , , , , , , , ,"
                          
            ", 
167, , , , , , , , , , ,"
              Deposit Slip", 
168, , , , , , , , , , ,"
                          
            ", 
169, , , , , , , , , , ,"
              FAQs", 
170, , , , , , , , , , ,"
                    ", 
171, , , , , , , , , , ,"
                ", 
172, , , , , , , , , , ,Home, 
173, , , , , , , , , , ,"
                
                                ", 
174, , , , , , , , , , ,"
                ", 
175, , , , , , , , , , ,Admissions, 
176, , , , , , , , , , ,"
                                ", 
177, , , , , , , , , , ,"
                ", 
178, , , , , , , , , , ,Fee Structure, 
179, , , , , , , , , , ,"
                              ", 
180, , , , , , , , , , ,"
	", 
181, , , , , , , , , , ,"
		Namal Institute believes that education is the right of everyone regardless of their financial background. Therefore, generous merit and need based financial support is available. Those who can’t afford the above-mentioned fee; can apply for Financial support.", 
182, , , , , , , , , , ,"
	", 
183, , , , , , , , , , ,"
		Admission Fee (Non-refundable)", 
184, , , , , , , , , , ,"
	", 
185, , , , , , , , , , ,"
		Security Deposit and Admission Fee are the one-time fees.", 
186, , , , , , , , , , ,"
	", 
187, , , , , , , , , , ,"
		Admission and security fees will be paid at the time of admission.", 
188, , , , , , , , , , ,"
	", 
189, , , , , , , , , , ,"
		Tuition fee is received on quarterly basis.", 
190, , , , , , , , , , ,"
", 
191, , , , , , , , , , ,"
					", 
192, , , , , , , , , , ,"
						", 
193, , , , , , , , , , ,"30 km Talagang Road, Mianwali, 42250, Pakistan", 
194, , , , , , , , , , ,"
					", 
195, , , , , , , , , , ,"
						", 
196, , , , , , , , , , ,"+92(0)459-236995 Ext. 101, 107", 
197, , , , , , , , , , ,"
					", 
198, , , , , , , , , , ,"
						", 
199, , , , , , , , , , ,info@namal.edu.pk, 
200, , , , , , , , , , ,"
					", 
201, , , , , , , , , , ,"
						", 
202, , , , , , , , , , ,Namal Knowledge City, 
203, , , , , , , , , , ,"
				", 
204, , , , , , , , , , ,"
				    ", 
205, , , , , , , , , , ,"
						", 
206, , , , , , , , , , ,Apply Online, 
207, , , , , , , , , , ,"
				    ", 
208, , , , , , , , , , ,"
					", 
209, , , , , , , , , , ,"
						", 
210, , , , , , , , , , ,Academic Calendar, 
211, , , , , , , , , , ,"
					", 
212, , , , , , , , , , ,"
						", 
213, , , , , , , , , , ,Contribute, 
214, , , , , , , , , , ,"
					", 
215, , , , , , , , , , ,"
						", 
216, , , , , , , , , , ,Faculty, 
217, , , , , , , , , , ,"
					
				", 
218, , , , , , , , , , ,"
					", 
219, , , , , , , , , , ,"
						", 
220, , , , , , , , , , ,NULMS, 
221, , , , , , , , , , ,"
					", 
222, , , , , , , , , , ,"
						", 
223, , , , , , , , , , ,Library, 
224, , , , , , , , , , ,"
					", 
225, , , , , , , , , , ,"
						", 
226, , , , , , , , , , ,Student Socities, 
227, , , , , , , , , , ,"
					", 
228, , , , , , , , , , ,"
						", 
229, , , , , , , , , , ,Facilities, 
230, , , , , , , , , , ,"
				", 
231, , , , , , , , , , ,"
		", 
232, , , , , , , , , , ,"
			", 
233, , , , , , , , , , , , 
234, , , , , , , , , , , , 
235, , , , , , , , , , , , 
236, , , , , , , , , , ,"
		", 
237, , , , , , , , , , ,"
			", 
238, , , , , , , , , , , , 
239, , , , , , , , , , , , 
240, , , , , , , , , , , , 
241, , , , , , , , , , ,"
		", 
242, , , , , , , , , , ,"
			", 
243, , , , , , , , , , , , 
244, , , , , , , , , , , , 
245, , , , , , , , , , , , 
246, , , , , , , , , , ,"
		", 
247, , , , , , , , , , ,"
			", 
248, , , , , , , , , , , , 
249, , , , , , , , , , , , 
250, , , , , , , , , , , , 
251, , , , , , , , , , ,"
		", 
252, , , , , , , , , , ,"
			", 
253, , , , , , , , , , , , 
254, , , , , , , , , , , , 
255, , , , , , , , , , ,"
	", 
