,Current_Page_Url,Title,Links,Images_with_url,Paragraph,Heading1,Heading2,Heading3,Heading4,Heading5,UnorderList,TableData
20, , ,https://lms.namal.edu.pk/course/index.php?categoryid=141,https://secure.gravatar.com/avatar/2f9c938a7d5ad9eaf3ee4331c9b20822?s=300&d=mm, , , , , , ,"

                  ", 
21, , ,https://lms.namal.edu.pk/user/profile.php?id=181,https://secure.gravatar.com/avatar/2f9c938a7d5ad9eaf3ee4331c9b20822?s=300&d=mm, , , , , , ,"
                    ", 
22, , ,https://lms.namal.edu.pk/course/view.php?id=444,https://secure.gravatar.com/avatar/1e9bb82f92aa9f9a28a673e78b615c81?s=300&d=mm, , , , , , ,"
                      ", 
23, , ,https://lms.namal.edu.pk/course/view.php?id=443,https://secure.gravatar.com/avatar/13650d798259543ede4cf26029cc6205?s=300&d=mm, , , , , , ,"
                    ", 
24, , ,https://lms.namal.edu.pk/course/index.php?categoryid=141,https://secure.gravatar.com/avatar/5c14f6ab5e15c8dabd615440a1e04e58?s=300&d=mm, , , , , , ,"
                  ", 
25, , ,https://lms.namal.edu.pk/user/profile.php?id=188,https://secure.gravatar.com/avatar/9b3156cd8a534b5b16cb141c26682663?s=300&d=mm, , , , , , ,"


                  ", 
26, , ,https://lms.namal.edu.pk/course/view.php?id=443,https://secure.gravatar.com/avatar/5c14f6ab5e15c8dabd615440a1e04e58?s=300&d=mm, , , , , , ,"
                    ", 
27, , ,https://lms.namal.edu.pk/course/view.php?id=442,https://secure.gravatar.com/avatar/9b3156cd8a534b5b16cb141c26682663?s=300&d=mm, , , , , , ,"
                      ", 
28, , ,https://lms.namal.edu.pk/course/index.php?categoryid=141,https://secure.gravatar.com/avatar/30733fb6ca95a568f9e4721b5ed25a25?s=300&d=mm, , , , , , ,"
                    ", 
29, , ,https://lms.namal.edu.pk/user/profile.php?id=189,https://secure.gravatar.com/avatar/01496664e8e50b79591331d0c0a8a368?s=300&d=mm, , , , , , ,"
                  ", 
30, , ,https://lms.namal.edu.pk/user/profile.php?id=190,https://secure.gravatar.com/avatar/30733fb6ca95a568f9e4721b5ed25a25?s=300&d=mm, , , , , , ,"

                  ", 
31, , ,https://lms.namal.edu.pk/course/view.php?id=442,https://secure.gravatar.com/avatar/01496664e8e50b79591331d0c0a8a368?s=300&d=mm, , , , , , ,"
                    ", 
32, , ,https://lms.namal.edu.pk/course/view.php?id=441,https://secure.gravatar.com/avatar/03b7c53b1f908c78e4f1fc75dcde7c12?s=300&d=mm, , , , , , ,"
                      ", 
33, , ,https://lms.namal.edu.pk/course/index.php?categoryid=141,https://secure.gravatar.com/avatar/6516a3c344cf384a3b584edb0692a661?s=300&d=mm, , , , , , ,"
                    ", 
34, , ,https://lms.namal.edu.pk/user/profile.php?id=190,https://secure.gravatar.com/avatar/931a0a5eef1db7710346f9e49849025b?s=300&d=mm, , , , , , ,"
                  ", 
35, , ,https://lms.namal.edu.pk/course/view.php?id=441,https://secure.gravatar.com/avatar/6516a3c344cf384a3b584edb0692a661?s=300&d=mm, , , , , , ,"

                
            ", 
36, , ,https://lms.namal.edu.pk/course/view.php?id=440,https://secure.gravatar.com/avatar/931a0a5eef1db7710346f9e49849025b?s=300&d=mm, , , , , , , , 
37, , ,https://lms.namal.edu.pk/course/index.php?categoryid=141,https://secure.gravatar.com/avatar/fd84a9ffb1da2e13f6ae18e029645b52?s=300&d=mm, , , , , , , , 
38, , ,https://lms.namal.edu.pk/user/profile.php?id=192,https://lms.namal.edu.pk/pluginfile.php/3041/user/icon/alpha/f3?rev=23045, , , , , , , , 
39, , ,https://lms.namal.edu.pk/course/view.php?id=440,https://secure.gravatar.com/avatar/9142791734eeb8cabc9494c982ea5a50?s=300&d=mm, , , , , , , , 
40, , ,https://lms.namal.edu.pk/course/index.php?categoryid=142,https://secure.gravatar.com/avatar/be4c81c52d9e594e91382379b6dcf9a6?s=300&d=mm, , , , , , , , 
41, , ,https://lms.namal.edu.pk/course/view.php?id=624,https://secure.gravatar.com/avatar/a0487f8521a34b04cad971fa2ca92cda?s=300&d=mm, , , , , , , , 
42, , ,https://lms.namal.edu.pk/course/index.php?categoryid=142,https://secure.gravatar.com/avatar/6516a3c344cf384a3b584edb0692a661?s=300&d=mm, , , , , , , , 
43, , ,https://lms.namal.edu.pk/user/profile.php?id=180,https://secure.gravatar.com/avatar/931a0a5eef1db7710346f9e49849025b?s=300&d=mm, , , , , , , , 
44, , ,https://lms.namal.edu.pk/user/profile.php?id=560,https://secure.gravatar.com/avatar/1e9bb82f92aa9f9a28a673e78b615c81?s=300&d=mm, , , , , , , , 
45, , ,https://lms.namal.edu.pk/course/view.php?id=624,https://secure.gravatar.com/avatar/9142791734eeb8cabc9494c982ea5a50?s=300&d=mm, , , , , , , , 
46, , ,https://lms.namal.edu.pk/course/view.php?id=623,https://secure.gravatar.com/avatar/1e9bb82f92aa9f9a28a673e78b615c81?s=300&d=mm, , , , , , , , 
47, , ,https://lms.namal.edu.pk/course/index.php?categoryid=142,https://secure.gravatar.com/avatar/3c9c273b75604a1becee7f4f5166f5fe?s=300&d=mm, , , , , , , , 
48, , ,https://lms.namal.edu.pk/user/profile.php?id=192,https://secure.gravatar.com/avatar/e9e00de52b42dec2c7f01ade3c20bcc5?s=300&d=mm, , , , , , , , 
49, , ,https://lms.namal.edu.pk/course/view.php?id=623,https://secure.gravatar.com/avatar/e9e00de52b42dec2c7f01ade3c20bcc5?s=300&d=mm, , , , , , , , 
50, , ,https://lms.namal.edu.pk/course/view.php?id=622,https://secure.gravatar.com/avatar/3c9c273b75604a1becee7f4f5166f5fe?s=300&d=mm, , , , , , , , 
51, , ,https://lms.namal.edu.pk/course/index.php?categoryid=142,https://secure.gravatar.com/avatar/6920cc85c333eb9c06d34eec9f70b600?s=300&d=mm, , , , , , , , 
52, , ,https://lms.namal.edu.pk/user/profile.php?id=570,https://secure.gravatar.com/avatar/6920cc85c333eb9c06d34eec9f70b600?s=300&d=mm, , , , , , , , 
53, , ,https://lms.namal.edu.pk/user/profile.php?id=181,https://secure.gravatar.com/avatar/30733fb6ca95a568f9e4721b5ed25a25?s=300&d=mm, , , , , , , , 
54, , ,https://lms.namal.edu.pk/course/view.php?id=622,https://secure.gravatar.com/avatar/6e8ffa579d243a251d25ed96ce01eed2?s=300&d=mm, , , , , , , , 
55, , ,https://lms.namal.edu.pk/course/view.php?id=621,https://secure.gravatar.com/avatar/13650d798259543ede4cf26029cc6205?s=300&d=mm, , , , , , , , 
56, , ,https://lms.namal.edu.pk/course/index.php?categoryid=142,https://secure.gravatar.com/avatar/68e993500af2aad83651f3febe11f731?s=300&d=mm, , , , , , , , 
57, , ,https://lms.namal.edu.pk/user/profile.php?id=181,https://secure.gravatar.com/avatar/13650d798259543ede4cf26029cc6205?s=300&d=mm, , , , , , , , 
58, , ,https://lms.namal.edu.pk/course/view.php?id=621,https://secure.gravatar.com/avatar/a23a7e2356e0ecef1092fa50e73be995?s=300&d=mm, , , , , , , , 
59, , ,https://lms.namal.edu.pk/course/view.php?id=620,https://secure.gravatar.com/avatar/8cab881b6f3ed4bc0e77db22ad0f5c29?s=300&d=mm, , , , , , , , 
60, , ,https://lms.namal.edu.pk/course/index.php?categoryid=142,https://secure.gravatar.com/avatar/a23a7e2356e0ecef1092fa50e73be995?s=300&d=mm, , , , , , , , 
61, , ,https://lms.namal.edu.pk/user/profile.php?id=188,https://secure.gravatar.com/avatar/8cab881b6f3ed4bc0e77db22ad0f5c29?s=300&d=mm, , , , , , , , 
62, , ,https://lms.namal.edu.pk/course/view.php?id=620,https://lms.namal.edu.pk/pluginfile.php/776/user/icon/alpha/f3?rev=201596, , , , , , , , 
63, , ,https://lms.namal.edu.pk/course/view.php?id=619,https://secure.gravatar.com/avatar/2f9c938a7d5ad9eaf3ee4331c9b20822?s=300&d=mm, , , , , , , , 
64, , ,https://lms.namal.edu.pk/course/index.php?categoryid=142,https://secure.gravatar.com/avatar/13650d798259543ede4cf26029cc6205?s=300&d=mm, , , , , , , , 
65, , ,https://lms.namal.edu.pk/user/profile.php?id=229,https://secure.gravatar.com/avatar/2f9c938a7d5ad9eaf3ee4331c9b20822?s=300&d=mm, , , , , , , , 
66, , ,https://lms.namal.edu.pk/user/profile.php?id=561,https://secure.gravatar.com/avatar/8c1481a677bef74b374adee6a03f9a10?s=300&d=mm, , , , , , , , 
67, , ,https://lms.namal.edu.pk/course/view.php?id=619,https://secure.gravatar.com/avatar/c22071054a11105a0a694405f9b65d9c?s=300&d=mm, , , , , , , , 
68, , ,https://lms.namal.edu.pk/course/view.php?id=618,https://secure.gravatar.com/avatar/8c1481a677bef74b374adee6a03f9a10?s=300&d=mm, , , , , , , , 
69, , ,https://lms.namal.edu.pk/course/index.php?categoryid=142,https://secure.gravatar.com/avatar/03b7c53b1f908c78e4f1fc75dcde7c12?s=300&d=mm, , , , , , , , 
70, , ,https://lms.namal.edu.pk/user/profile.php?id=561,https://secure.gravatar.com/avatar/1ada75cd8133a0de21993c0fa4685544?s=300&d=mm, , , , , , , , 
71, , ,https://lms.namal.edu.pk/course/view.php?id=618,https://lms.namal.edu.pk/pluginfile.php/598/user/icon/alpha/f3?rev=5437, , , , , , , , 
72, , ,https://lms.namal.edu.pk/course/view.php?id=617,https://secure.gravatar.com/avatar/5fef22e6195153f26fc0d6c9b30cf757?s=300&d=mm, , , , , , , , 
73, , ,https://lms.namal.edu.pk/course/index.php?categoryid=142,https://secure.gravatar.com/avatar/293132db3ef8e65122ca757e294c45c3?s=300&d=mm, , , , , , , , 
74, , ,https://lms.namal.edu.pk/user/profile.php?id=180,https://secure.gravatar.com/avatar/9b3156cd8a534b5b16cb141c26682663?s=300&d=mm, , , , , , , , 
75, , ,https://lms.namal.edu.pk/user/profile.php?id=193,https://secure.gravatar.com/avatar/5fef22e6195153f26fc0d6c9b30cf757?s=300&d=mm, , , , , , , , 
76, , ,https://lms.namal.edu.pk/course/view.php?id=617,https://secure.gravatar.com/avatar/9b3156cd8a534b5b16cb141c26682663?s=300&d=mm, , , , , , , , 
77, , ,https://lms.namal.edu.pk/course/view.php?id=616,https://secure.gravatar.com/avatar/5fef22e6195153f26fc0d6c9b30cf757?s=300&d=mm, , , , , , , , 
78, , ,https://lms.namal.edu.pk/course/index.php?categoryid=142,https://secure.gravatar.com/avatar/293132db3ef8e65122ca757e294c45c3?s=300&d=mm, , , , , , , , 
79, , ,https://lms.namal.edu.pk/user/profile.php?id=193,https://secure.gravatar.com/avatar/7d14c20e08961e056b49a81c16620744?s=300&d=mm, , , , , , , , 
80, , ,https://lms.namal.edu.pk/course/view.php?id=616,https://secure.gravatar.com/avatar/293132db3ef8e65122ca757e294c45c3?s=300&d=mm, , , , , , , , 
81, , ,https://lms.namal.edu.pk/course/index.php?categoryid=125,https://secure.gravatar.com/avatar/7d14c20e08961e056b49a81c16620744?s=300&d=mm, , , , , , , , 
82, , ,https://lms.namal.edu.pk/course/index.php?categoryid=143,https://secure.gravatar.com/avatar/85c2ff66cf531ab43ab0791721ebca89?s=300&d=mm, , , , , , , , 
83, , ,https://lms.namal.edu.pk/course/index.php?categoryid=144,https://lms.namal.edu.pk/pluginfile.php/241/user/icon/alpha/f3?rev=2283, , , , , , , , 
84, , ,https://lms.namal.edu.pk/course/view.php?id=653,https://lms.namal.edu.pk/pluginfile.php/598/user/icon/alpha/f3?rev=5437, , , , , , , , 
85, , ,https://lms.namal.edu.pk/course/index.php?categoryid=144,https://secure.gravatar.com/avatar/bf0197559ff08b41efb90c55155227a3?s=300&d=mm, , , , , , , , 
86, , ,https://lms.namal.edu.pk/user/profile.php?id=553,https://secure.gravatar.com/avatar/aabb25ba10debe60bc47264d680b8f45?s=300&d=mm, , , , , , , , 
87, , ,https://lms.namal.edu.pk/user/profile.php?id=194,https://lms.namal.edu.pk/pluginfile.php/598/user/icon/alpha/f3?rev=5437, , , , , , , , 
88, , ,https://lms.namal.edu.pk/course/view.php?id=653,https://secure.gravatar.com/avatar/4c0059674335cb7ab8705656d30750e7?s=300&d=mm, , , , , , , , 
89, , ,https://lms.namal.edu.pk/course/view.php?id=652,https://secure.gravatar.com/avatar/1ada75cd8133a0de21993c0fa4685544?s=300&d=mm, , , , , , , , 
90, , ,https://lms.namal.edu.pk/course/index.php?categoryid=144,https://secure.gravatar.com/avatar/3c9c273b75604a1becee7f4f5166f5fe?s=300&d=mm, , , , , , , , 
91, , ,https://lms.namal.edu.pk/user/profile.php?id=554,https://secure.gravatar.com/avatar/931a0a5eef1db7710346f9e49849025b?s=300&d=mm, , , , , , , , 
92, , ,https://lms.namal.edu.pk/user/profile.php?id=558,https://secure.gravatar.com/avatar/3c9c273b75604a1becee7f4f5166f5fe?s=300&d=mm, , , , , , , , 
93, , ,https://lms.namal.edu.pk/course/view.php?id=652,https://secure.gravatar.com/avatar/931a0a5eef1db7710346f9e49849025b?s=300&d=mm, , , , , , , , 
94, , ,https://lms.namal.edu.pk/course/view.php?id=651,https://secure.gravatar.com/avatar/8c1481a677bef74b374adee6a03f9a10?s=300&d=mm, , , , , , , , 
95, , ,https://lms.namal.edu.pk/course/index.php?categoryid=144,https://secure.gravatar.com/avatar/c22071054a11105a0a694405f9b65d9c?s=300&d=mm, , , , , , , , 
96, , ,https://lms.namal.edu.pk/user/profile.php?id=554,https://secure.gravatar.com/avatar/8c1481a677bef74b374adee6a03f9a10?s=300&d=mm, , , , , , , , 
97, , ,https://lms.namal.edu.pk/user/profile.php?id=558,https://secure.gravatar.com/avatar/c22071054a11105a0a694405f9b65d9c?s=300&d=mm, , , , , , , , 
98, , ,https://lms.namal.edu.pk/course/view.php?id=651,https://secure.gravatar.com/avatar/8c1481a677bef74b374adee6a03f9a10?s=300&d=mm, , , , , , , , 
99, , ,https://lms.namal.edu.pk/course/view.php?id=650,https://secure.gravatar.com/avatar/c22071054a11105a0a694405f9b65d9c?s=300&d=mm, , , , , , , , 
100, , ,https://lms.namal.edu.pk/course/index.php?categoryid=144,https://secure.gravatar.com/avatar/3310f5e31a639d642e7e4e5f8e9a2a46?s=300&d=mm, , , , , , , , 
101, , ,https://lms.namal.edu.pk/user/profile.php?id=569,https://secure.gravatar.com/avatar/8c1481a677bef74b374adee6a03f9a10?s=300&d=mm, , , , , , , , 
102, , ,https://lms.namal.edu.pk/user/profile.php?id=562,https://secure.gravatar.com/avatar/c22071054a11105a0a694405f9b65d9c?s=300&d=mm, , , , , , , , 
103, , ,https://lms.namal.edu.pk/course/view.php?id=650,https://secure.gravatar.com/avatar/3310f5e31a639d642e7e4e5f8e9a2a46?s=300&d=mm, , , , , , , , 
104, , ,https://lms.namal.edu.pk/course/view.php?id=649,https://secure.gravatar.com/avatar/7affe84f72c004e52c6435c06461b4bc?s=300&d=mm, , , , , , , , 
105, , ,https://lms.namal.edu.pk/course/index.php?categoryid=144,https://secure.gravatar.com/avatar/4c0059674335cb7ab8705656d30750e7?s=300&d=mm, , , , , , , , 
106, , ,https://lms.namal.edu.pk/user/profile.php?id=569,https://secure.gravatar.com/avatar/f3654d4ba4a48befd9882772e9bc0441?s=300&d=mm, , , , , , , , 
107, , ,https://lms.namal.edu.pk/user/profile.php?id=562,https://secure.gravatar.com/avatar/4c0059674335cb7ab8705656d30750e7?s=300&d=mm, , , , , , , , 
108, , ,https://lms.namal.edu.pk/course/view.php?id=649,https://secure.gravatar.com/avatar/f3654d4ba4a48befd9882772e9bc0441?s=300&d=mm, , , , , , , , 
109, , ,https://lms.namal.edu.pk/course/view.php?id=648,https://secure.gravatar.com/avatar/5c14f6ab5e15c8dabd615440a1e04e58?s=300&d=mm, , , , , , , , 
110, , ,https://lms.namal.edu.pk/course/index.php?categoryid=144,https://secure.gravatar.com/avatar/08a10b7667177a7ea0d3f8e83dde50d9?s=300&d=mm, , , , , , , , 
111, , ,https://lms.namal.edu.pk/user/profile.php?id=188,https://secure.gravatar.com/avatar/f3654d4ba4a48befd9882772e9bc0441?s=300&d=mm, , , , , , , , 
112, , ,https://lms.namal.edu.pk/course/view.php?id=648,https://secure.gravatar.com/avatar/3310f5e31a639d642e7e4e5f8e9a2a46?s=300&d=mm, , , , , , , , 
113, , ,https://lms.namal.edu.pk/course/view.php?id=647,https://secure.gravatar.com/avatar/3310f5e31a639d642e7e4e5f8e9a2a46?s=300&d=mm, , , , , , , , 
114, , ,https://lms.namal.edu.pk/course/index.php?categoryid=144,https://secure.gravatar.com/avatar/7d14c20e08961e056b49a81c16620744?s=300&d=mm, , , , , , , , 
115, , ,https://lms.namal.edu.pk/user/profile.php?id=544,https://secure.gravatar.com/avatar/9826e1c002ac86c90f8d1194ad49e39d?s=300&d=mm, , , , , , , , 
116, , ,https://lms.namal.edu.pk/user/profile.php?id=548,https://secure.gravatar.com/avatar/5fef22e6195153f26fc0d6c9b30cf757?s=300&d=mm, , , , , , , , 
117, , ,https://lms.namal.edu.pk/course/view.php?id=647,https://secure.gravatar.com/avatar/93cadc9179bf8f2f3ba5bbf94beec044?s=300&d=mm, , , , , , , , 
118, , ,https://lms.namal.edu.pk/course/view.php?id=646,https://secure.gravatar.com/avatar/0a19ac9e6f3c9baaec02f6cc78446225?s=300&d=mm, , , , , , , , 
119, , ,https://lms.namal.edu.pk/course/index.php?categoryid=144,https://secure.gravatar.com/avatar/aabb25ba10debe60bc47264d680b8f45?s=300&d=mm, , , , , , , , 
120, , ,https://lms.namal.edu.pk/user/profile.php?id=544,https://lms.namal.edu.pk/pluginfile.php/736/user/icon/alpha/f3?rev=438134, , , , , , , , 
121, , ,https://lms.namal.edu.pk/user/profile.php?id=548,https://secure.gravatar.com/avatar/c7646d3c70081459756976cd7d39f9ae?s=300&d=mm, , , , , , , , 
122, , ,https://lms.namal.edu.pk/course/view.php?id=646,https://lms.namal.edu.pk/pluginfile.php/771/user/icon/alpha/f3?rev=2291, , , , , , , , 
123, , ,https://lms.namal.edu.pk/course/view.php?id=645,https://secure.gravatar.com/avatar/1ada75cd8133a0de21993c0fa4685544?s=300&d=mm, , , , , , , , 
124, , ,https://lms.namal.edu.pk/course/index.php?categoryid=144,https://secure.gravatar.com/avatar/a23a7e2356e0ecef1092fa50e73be995?s=300&d=mm, , , , , , , , 
125, , ,https://lms.namal.edu.pk/user/profile.php?id=233,https://lms.namal.edu.pk/pluginfile.php/776/user/icon/alpha/f3?rev=201596, , , , , , , , 
126, , ,https://lms.namal.edu.pk/user/profile.php?id=541,https://lms.namal.edu.pk/pluginfile.php/776/user/icon/alpha/f3?rev=201596, , , , , , , , 
127, , ,https://lms.namal.edu.pk/course/view.php?id=645,https://secure.gravatar.com/avatar/70c8adee9d533975b9a94a22067ac683?s=300&d=mm, , , , , , , , 
128, , ,https://lms.namal.edu.pk/course/index.php?categoryid=126,https://secure.gravatar.com/avatar/1ada75cd8133a0de21993c0fa4685544?s=300&d=mm, , , , , , , , 
129, , ,https://lms.namal.edu.pk/course/index.php?categoryid=145,https://lms.namal.edu.pk/pluginfile.php/3041/user/icon/alpha/f3?rev=23045, , , , , , , , 
130, , ,https://lms.namal.edu.pk/course/index.php?categoryid=146,https://secure.gravatar.com/avatar/aabb25ba10debe60bc47264d680b8f45?s=300&d=mm, , , , , , , , 
131, , ,https://lms.namal.edu.pk/course/view.php?id=675,https://lms.namal.edu.pk/pluginfile.php/736/user/icon/alpha/f3?rev=438134, , , , , , , , 
132, , ,https://lms.namal.edu.pk/course/index.php?categoryid=146,https://secure.gravatar.com/avatar/ec4b276037183b0121029531e5eb31bb?s=300&d=mm, , , , , , , , 
133, , ,https://lms.namal.edu.pk/user/profile.php?id=570,https://secure.gravatar.com/avatar/bf0197559ff08b41efb90c55155227a3?s=300&d=mm, , , , , , , , 
134, , ,https://lms.namal.edu.pk/user/profile.php?id=538,https://lms.namal.edu.pk/pluginfile.php/776/user/icon/alpha/f3?rev=201596, , , , , , , , 
135, , ,https://lms.namal.edu.pk/course/view.php?id=675,https://lms.namal.edu.pk/pluginfile.php/241/user/icon/alpha/f3?rev=2283, , , , , , , , 
136, , ,https://lms.namal.edu.pk/course/view.php?id=674,https://lms.namal.edu.pk/pluginfile.php/771/user/icon/alpha/f3?rev=2291, , , , , , , , 
137, , ,https://lms.namal.edu.pk/course/index.php?categoryid=146,https://lms.namal.edu.pk/pluginfile.php/771/user/icon/alpha/f3?rev=2291, , , , , , , , 
138, , ,https://lms.namal.edu.pk/user/profile.php?id=559,https://secure.gravatar.com/avatar/ec4b276037183b0121029531e5eb31bb?s=300&d=mm, , , , , , , , 
139, , ,https://lms.namal.edu.pk/course/view.php?id=674,https://secure.gravatar.com/avatar/8fc9e4e09bff8ab2db9c70b5fc20946a?s=300&d=mm, , , , , , , , 
140, , ,https://lms.namal.edu.pk/course/view.php?id=673,https://secure.gravatar.com/avatar/cdf5c40251ccc392e9c8187017e947ee?s=300&d=mm, , , , , , , , 
141, , ,https://lms.namal.edu.pk/course/index.php?categoryid=146,https://secure.gravatar.com/avatar/026978036805f5c695e3ee8b18aea67a?s=300&d=mm, , , , , , , , 
142, , ,https://lms.namal.edu.pk/user/profile.php?id=544,https://secure.gravatar.com/avatar/d72444b317b223e931b94321f365e106?s=300&d=mm, , , , , , , , 
143, , ,https://lms.namal.edu.pk/user/profile.php?id=548,https://secure.gravatar.com/avatar/fcf3257780373e0987956d7ffe0fd2dc?s=300&d=mm, , , , , , , , 
144, , ,https://lms.namal.edu.pk/course/view.php?id=673,https://secure.gravatar.com/avatar/f52476868c94cca44db4e92336ddc4c1?s=300&d=mm, , , , , , , , 
145, , ,https://lms.namal.edu.pk/course/view.php?id=672,https://secure.gravatar.com/avatar/70c8adee9d533975b9a94a22067ac683?s=300&d=mm, , , , , , , , 
146, , ,https://lms.namal.edu.pk/course/index.php?categoryid=146,https://secure.gravatar.com/avatar/453b160d655a1c7d6d6301a90d5c354f?s=300&d=mm, , , , , , , , 
147, , ,https://lms.namal.edu.pk/user/profile.php?id=553,https://secure.gravatar.com/avatar/cdf5c40251ccc392e9c8187017e947ee?s=300&d=mm, , , , , , , , 
148, , ,https://lms.namal.edu.pk/user/profile.php?id=570,https://secure.gravatar.com/avatar/ec4b276037183b0121029531e5eb31bb?s=300&d=mm, , , , , , , , 
149, , ,https://lms.namal.edu.pk/course/view.php?id=672,https://secure.gravatar.com/avatar/f52476868c94cca44db4e92336ddc4c1?s=300&d=mm, , , , , , , , 
150, , ,https://lms.namal.edu.pk/course/view.php?id=671,https://lms.namal.edu.pk/pluginfile.php/776/user/icon/alpha/f3?rev=201596, , , , , , , , 
151, , ,https://lms.namal.edu.pk/course/index.php?categoryid=146,https://secure.gravatar.com/avatar/08a10b7667177a7ea0d3f8e83dde50d9?s=300&d=mm, , , , , , , , 
152, , ,https://lms.namal.edu.pk/user/profile.php?id=553,https://secure.gravatar.com/avatar/f9e65248da02b69a82857847a186d291?s=300&d=mm, , , , , , , , 
153, , ,https://lms.namal.edu.pk/course/view.php?id=671,https://secure.gravatar.com/avatar/a23a7e2356e0ecef1092fa50e73be995?s=300&d=mm, , , , , , , , 
154, , ,https://lms.namal.edu.pk/course/view.php?id=670,https://secure.gravatar.com/avatar/3310f5e31a639d642e7e4e5f8e9a2a46?s=300&d=mm, , , , , , , , 
155, , ,https://lms.namal.edu.pk/course/index.php?categoryid=146,https://secure.gravatar.com/avatar/3310f5e31a639d642e7e4e5f8e9a2a46?s=300&d=mm, , , , , , , , 
156, , ,https://lms.namal.edu.pk/user/profile.php?id=539,https://lms.namal.edu.pk/pluginfile.php/241/user/icon/alpha/f3?rev=2283, , , , , , , , 
157, , ,https://lms.namal.edu.pk/user/profile.php?id=560,https://secure.gravatar.com/avatar/fd84a9ffb1da2e13f6ae18e029645b52?s=300&d=mm, , , , , , , , 
158, , ,https://lms.namal.edu.pk/course/view.php?id=670,https://secure.gravatar.com/avatar/85c2ff66cf531ab43ab0791721ebca89?s=300&d=mm, , , , , , , , 
159, , ,https://lms.namal.edu.pk/course/view.php?id=669,https://secure.gravatar.com/avatar/bf0197559ff08b41efb90c55155227a3?s=300&d=mm, , , , , , , , 
