96, , , , , , , , , , ,Entry Test Guidelines, 
97, , , , , , , , , , ,"
                            ", 
98, , , , , , , , , , ,Financial Aid, 
99, , , , , , , , , , ,"
                            ", 
100, , , , , , , , , , ,Fee Structure, 
101, , , , , , , , , , ,"
                            ", 
102, , , , , , , , , , ,Deposit Slip, 
103, , , , , , , , , , ,"
                            ", 
104, , , , , , , , , , ,FAQs, 
105, , , , , , , , , , ,"
                      ", 
106, , , , , , , , , , ,"	
            ", 
107, , , , , , , , , , ,"
        ", 
108, , , , , , , , , , ,Life At Namal        , 
109, , , , , , , , , , ,        , 
110, , , , , , , , , , ,"
                ", 
111, , , , , , , , , , ,"

                      ", 
112, , , , , , , , , , ,Workshops And Seminars, 
113, , , , , , , , , , ,"
                            ", 
114, , , , , , , , , , ,Facilities, 
115, , , , , , , , , , ,"
                            ", 
116, , , , , , , , , , ,Green Namal, 
117, , , , , , , , , , ,"
                      ", 
118, , , , , , , , , , ,"	
            ", 
119, , , , , , , , , , ,"
        ", 
120, , , , , , , , , , ,News & Events                , 
121, , , , , , , , , , ,"
            ", 
122, , , , , , , , , , ,"
        ", 
123, , , , , , , , , , ,Apply Online                , 
124, , , , , , , , , , ,"
            ", 
125, , , , , , , , , , ,"
        ", 
126, , , , , , , , , , ,Contribute, 
127, , , , , , , , , , ,"
    ", 
128, , , , , , , , , , ,"
", 
129, , , , , , , , , , ,"
    ", 
130, , , , , , , , , , ,Academic Calendar, 
131, , , , , , , , , , ,"
    ", 
132, , , , , , , , , , ,|, 
133, , , , , , , , , , ,"   
    ", 
134, , , , , , , , , , ,Faculty, 
135, , , , , , , , , , ,"
    ", 
136, , , , , , , , , , ,|, 
137, , , , , , , , , , ,"
    ", 
138, , , , , , , , , , ,QEC, 
139, , , , , , , , , , ,"
    ", 
140, , , , , , , , , , ,|, 
141, , , , , , , , , , ,"
    ", 
142, , , , , , , , , , ,NULMS, 
143, , , , , , , , , , ,"
    ", 
144, , , , , , , , , , ,|, 
145, , , , , , , , , , ,"
    ", 
146, , , , , , , , , , ,Library, 
147, , , , , , , , , , ,"
    ", 
148, , , , , , , , , , ,|, 
149, , , , , , , , , , ,"
    ", 
150, , , , , , , , , , ,Contact Us, 
151, , , , , , , , , , ,"
", 
152, , , , , , , , , , ,"
                            ", 
153, , , , , , , , , , ,Academic Departments                , 
154, , , , , , , , , , ,"
                                  ", 
155, , , , , , , , , , ,"
              Department of Electrical Engineering", 
156, , , , , , , , , , ,"
                                  ", 
157, , , , , , , , , , ,"
              Department of Computer Science", 
158, , , , , , , , , , ,"
                                  ", 
159, , , , , , , , , , ,"
              Department of Business Studies", 
160, , , , , , , , , , ,"
                                  ", 
161, , , , , , , , , , ,"
              Department of Mathematics", 
162, , , , , , , , , , ,"
                                ", 
163, , , , , , , , , , ,"
                              ", 
164, , , , , , , , , , ,Administrative Departments                , 
165, , , , , , , , , , ,"
                                  ", 
166, , , , , , , , , , ,"
              Office of the Registrar", 
167, , , , , , , , , , ,"
                                  ", 
168, , , , , , , , , , ,"
              Office of the CoE", 
169, , , , , , , , , , ,"
                                  ", 
170, , , , , , , , , , ,"
              Office of the Treasurer", 
171, , , , , , , , , , ,"
                                ", 
172, , , , , , , , , , ,"
                      ", 
173, , , , , , , , , , ,"
                ", 
174, , , , , , , , , , ,Home, 
175, , , , , , , , , , ,"
                
                                ", 
176, , , , , , , , , , ,"
                ", 
177, , , , , , , , , , ,Departments, 
178, , , , , , , , , , ,"
                                ", 
179, , , , , , , , , , ,"
                ", 
180, , , , , , , , , , ,Office Of The Registrar, 
181, , , , , , , , , , ,"
                              ", 
182, , , , , , , , , , ,"
                ", 
183, , , , , , , , , , ,"
                    Maintain up to date data of all students and share with respective departments.", 
184, , , , , , , , , , ,"
                ", 
185, , , , , , , , , , ,"
                    Make sure the synchronization and safety of all students record.", 
186, , , , , , , , , , ,"
            ", 
187, , , , , , , , , , ,"
        ", 
188, , , , , , , , , , ,"
            To execute/implement the admission process according to the approved admission policy of the Institute.", 
189, , , , , , , , , , ,"
        ", 
190, , , , , , , , , , ,"
            To enroll newly admitted students and issue them registration numbers.", 
191, , , , , , , , , , ,"
        ", 
192, , , , , , , , , , ,"
            To prepare and deliver student cards.", 
193, , , , , , , , , , ,"
        ", 
194, , , , , , , , , , ,"
            To enroll and register courses of all students on LMS according to the respective departments' courses.", 
195, , , , , , , , , , ,"
        ", 
196, , , , , , , , , , ,"
            To maintain the directory of the students with their contact numbers and addresses.", 
197, , , , , , , , , , ,"
        ", 
198, , , , , , , , , , ,"
            To provide counseling to the students regarding merit scholarships and need-based financial assistance.", 
199, , , , , , , , , , ,"
        ", 
200, , , , , , , , , , ,"
            Maintain student files.", 
201, , , , , , , , , , ,"
        ", 
202, , , , , , , , , , ,"
            To correspond with the students through emails, letters and phone calls.", 
203, , , , , , , , , , ,"
    ", 
204, , , , , , , , , , ,"
					", 
205, , , , , , , , , , ,"
						", 
206, , , , , , , , , , ,"30 km Talagang Road, Mianwali, 42250, Pakistan", 
207, , , , , , , , , , ,"
					", 
208, , , , , , , , , , ,"
						", 
209, , , , , , , , , , ,"+92(0)459-236995 Ext. 101, 107", 
210, , , , , , , , , , ,"
					", 
211, , , , , , , , , , ,"
						", 
212, , , , , , , , , , ,info@namal.edu.pk, 
213, , , , , , , , , , ,"
					", 
214, , , , , , , , , , ,"
						", 
215, , , , , , , , , , ,Namal Knowledge City, 
216, , , , , , , , , , ,"
				", 
217, , , , , , , , , , ,"
				    ", 
218, , , , , , , , , , ,"
						", 
219, , , , , , , , , , ,Apply Online, 
220, , , , , , , , , , ,"
				    ", 
221, , , , , , , , , , ,"
					", 
222, , , , , , , , , , ,"
						", 
223, , , , , , , , , , ,Academic Calendar, 
224, , , , , , , , , , ,"
					", 
225, , , , , , , , , , ,"
						", 
226, , , , , , , , , , ,Contribute, 
227, , , , , , , , , , ,"
					", 
228, , , , , , , , , , ,"
						", 
229, , , , , , , , , , ,Faculty, 
230, , , , , , , , , , ,"
					
				", 
231, , , , , , , , , , ,"
					", 
232, , , , , , , , , , ,"
						", 
233, , , , , , , , , , ,NULMS, 
234, , , , , , , , , , ,"
					", 
235, , , , , , , , , , ,"
						", 
236, , , , , , , , , , ,Library, 
237, , , , , , , , , , ,"
					", 
238, , , , , , , , , , ,"
						", 
239, , , , , , , , , , ,Student Socities, 
240, , , , , , , , , , ,"
					", 
241, , , , , , , , , , ,"
						", 
242, , , , , , , , , , ,Facilities, 
243, , , , , , , , , , ,"
				", 
244, , , , , , , , , , ,"
		", 
245, , , , , , , , , , ,"
			", 
246, , , , , , , , , , , , 
247, , , , , , , , , , , , 
248, , , , , , , , , , , , 
249, , , , , , , , , , ,"
		", 
250, , , , , , , , , , ,"
			", 
251, , , , , , , , , , , , 
252, , , , , , , , , , , , 
253, , , , , , , , , , , , 
254, , , , , , , , , , ,"
		", 
255, , , , , , , , , , ,"
			", 
256, , , , , , , , , , , , 
257, , , , , , , , , , , , 
258, , , , , , , , , , , , 
259, , , , , , , , , , ,"
		", 
260, , , , , , , , , , ,"
			", 
261, , , , , , , , , , , , 
262, , , , , , , , , , , , 
263, , , , , , , , , , , , 
264, , , , , , , , , , ,"
		", 
265, , , , , , , , , , ,"
			", 
266, , , , , , , , , , , , 
267, , , , , , , , , , , , 
268, , , , , , , , , , ,"
	", 
,Current_Page_Url,Title,Links,Images_with_url,Paragraph,Heading1,Heading2,Heading3,Heading4,Heading5,UnorderList,TableData
0,https://namal.edu.pk/office-of-the-coe,Namal Institute,https://namal.edu.pk/,https://namal.edu.pk/uploads/logo22869383.png,Please visit our fundraising website below:,Departments,"
				Office of the Controller of Examinations (CoE)", ,"
					Dr. Ehsan Ullah Khan, T.I",To Contribute,"
    ", 
1, , ,https://namal.edu.pk/academic-calendar,/ckEditorImages/uploads/userfiles/epo logoy.png,"
				With the Namal College's advent as the first private sector institution of higher professional learning, it was affiliated with the University of Bradford (UoB), UK. Hence to implement the academic requirements of the UoB at the Namal College and coordinate for conducting the UoB Examinations at Namal, an Exam and Partnership office was established at the beginning of the College.", , , ,"
					Ms. Asma Batool","
		Functions and Duties of the Exam Office",Academic Calendar, 
2, , ,https://namal.edu.pk/people#faculty,https://namal.edu.pk/uploads/workerInfoImg/worker7477288.jpeg,"
				However, after the Namal Institute got its Degree Awarding Status through the Act of the Punjab Provincial Assembly in 2019, a separate and independent Office of the Controller of Examination has been established. It has two major components; Exams and Partnership Office (EPO), looking after the affairs of students registered with the affiliated universities (UoB for batches from 2010 to 2015 and UET, Lahore for batches from 2016 to 2018). Since fall 2019, the students are being regulated under the Namal Academic Regulations framed for undergraduate Degree Programmes. The main objectives of the office include:", , , ,"
					Mr. Zafar Iqbal","
		Exam Team","
    ", 
3, , ,https://namal.edu.pk/quality-enhancement-cell,https://namal.edu.pk/uploads/logo4980416.png,"
				 ", , , ,"
					Mr. Muhammad Farhan","
					Visiting Namal",|, 
4, , ,https://lms.namal.edu.pk/, ,"
					Controller of Examinations", , , , ,"
					Important Links","   
    ", 
5, , ,http://library.namal.edu.pk/, ,"
					Manager", , , , ,"
					Resources",Faculty, 
6, , ,https://namal.edu.pk/contact-us, ,"
					Examination Officer", , , , , ,"
    ", 
7, , ,#about, ,"
					Examination Officer", , , , , ,|, 
8, , ,https://namal.edu.pk/chairmans-message, , , , , , , ,"
    ", 
9, , ,https://namal.edu.pk/vision-and-mission, , , , , , , ,QEC, 
10, , ,https://namal.edu.pk/core-values, , , , , , , ,"
    ", 
11, , ,https://namal.edu.pk/the-namal-story, , , , , , , ,|, 
12, , ,https://namal.edu.pk/namal-knowledge-city, , , , , , , ,"
    ", 
13, , ,https://namal.edu.pk/people, , , , , , , ,NULMS, 
14, , ,https://namal.edu.pk/quality-enhancement-cell, , , , , , , ,"
    ", 
15, , ,#academics, , , , , , , ,|, 
16, , ,https://namal.edu.pk/academic-calendar, , , , , , , ,"
    ", 
17, , ,https://namal.edu.pk/student-handbook, , , , , , , ,Library, 
18, , ,#departments, , , , , , , ,"
    ", 
19, , ,#, , , , , , , ,|, 
20, , ,https://namal.edu.pk/department-of-electrical-engineering, , , , , , , ,"
    ", 
21, , ,https://namal.edu.pk/department-of-computer-science, , , , , , , ,Contact Us, 
22, , ,https://namal.edu.pk/department-of-business-studies, , , , , , , ,"
", 
23, , ,https://namal.edu.pk/department-of-mathematics, , , , , , , ,"
        ", 
24, , ,#, , , , , , , ,About        , 
25, , ,https://namal.edu.pk/office-of-the-registrar, , , , , , , ,        , 
26, , ,https://namal.edu.pk/office-of-the-coe, , , , , , , ,"
                ", 
27, , ,https://namal.edu.pk/office-of-the-treasurer, , , , , , , ,"

                      ", 
28, , ,#admissions, , , , , , , ,Chairman's Message, 
29, , ,https://namal.edu.pk/apply, , , , , , , ,"
                            ", 
30, , ,https://namal.edu.pk/why-namal, , , , , , , ,Vision And Mission, 
31, , ,https://namal.edu.pk/admission-timeline, , , , , , , ,"
                            ", 
32, , ,https://namal.edu.pk/admission-criteria, , , , , , , ,Core Values, 
33, , ,https://namal.edu.pk/entry-test-guidelines, , , , , , , ,"
                            ", 
34, , ,https://namal.edu.pk/financial-aid, , , , , , , ,The Namal Story, 
35, , ,https://namal.edu.pk/fee-structure, , , , , , , ,"
                            ", 
36, , ,https://namal.edu.pk/deposit-slip, , , , , , , ,Namal Knowledge City, 
37, , ,https://namal.edu.pk/faqs, , , , , , , ,"
                            ", 
38, , ,#life-at-namal, , , , , , , ,People, 
39, , ,https://namal.edu.pk/workshops-and-seminars, , , , , , , ,"
                            ", 
40, , ,https://namal.edu.pk/facilities, , , , , , , ,Quality Enhancement Cell, 
41, , ,https://namal.edu.pk/green-namal, , , , , , , ,"
                      ", 
42, , ,https://namal.edu.pk/news-events, , , , , , , ,"	
            ", 
43, , ,https://namal.edu.pk/apply, , , , , , , ,"
        ", 
44, , ,, , , , , , , ,Academics        , 
45, , ,https://www.namalknowledgecity.com/, , , , , , , ,        , 
46, , ,https://namal.edu.pk/academic-calendar, , , , , , , ,"
                ", 
47, , ,https://namal.edu.pk/people#faculty, , , , , , , ,"

                      ", 
48, , ,https://namal.edu.pk/quality-enhancement-cell, , , , , , , ,Academic Calendar, 
49, , ,https://lms.namal.edu.pk/, , , , , , , ,"
                            ", 
50, , ,http://library.namal.edu.pk/, , , , , , , ,Student Handbook, 
51, , ,https://namal.edu.pk/contact-us, , , , , , , ,"
                      ", 
52, , ,https://namal.edu.pk/department-of-electrical-engineering, , , , , , , ,"	
            ", 
53, , ,https://namal.edu.pk/department-of-computer-science, , , , , , , ,"
        ", 
54, , ,https://namal.edu.pk/department-of-business-studies, , , , , , , ,Departments        , 
55, , ,https://namal.edu.pk/department-of-mathematics, , , , , , , ,        , 
56, , ,https://namal.edu.pk/office-of-the-registrar, , , , , , , ,"
                ", 
57, , ,https://namal.edu.pk/office-of-the-coe, , , , , , , ,"

                      ", 
58, , ,https://namal.edu.pk/office-of-the-treasurer, , , , , , , ,Academic Departments, 
59, , ,#, , , , , , , ,"
              ", 
60, , ,#, , , , , , , ,"
                            ", 
61, , ,/, , , , , , , ,Department Of Electrical Engineering, 
62, , ,https://www.namalknowledgecity.com, , , , , , , ,"
                            ", 
63, , ,https://namal.edu.pk/apply, , , , , , , ,Department Of Computer Science, 
64, , ,/academic-calendar, , , , , , , ,"
                            ", 
65, , ,, , , , , , , ,Department Of Business Studies, 
66, , ,/people#faculty, , , , , , , ,"
                            ", 
67, , ,https://nulms.namal.edu.pk, , , , , , , ,Department Of Mathematics, 
68, , ,http://library.namal.edu.pk, , , , , , , ,"
                            ", 
69, , ,#!, , , , , , , ,"
              
              ", 
70, , ,/facilities, , , , , , , ,"
                            ", 
71, , ,https://www.facebook.com/NAmalInstitute/, , , , , , , ,Administrative Departments, 
72, , ,https://twitter.com/namaledu, , , , , , , ,"
              ", 
73, , ,https://www.instagram.com/namalknowledgecity/, , , , , , , ,"
                            ", 
74, , ,mailto:info@namal.edu.pk, , , , , , , ,Office Of The Registrar, 
75, , ,https://www.youtube.com/channel/UCWfFHczAYAn-mfqMgmmKsVQ, , , , , , , ,"
                            ", 
76, , ,https://forecast7.com/en/32d6771d81/namal/, , , , , , , ,Office Of The CoE, 
77, , ,https://namal.edu.pk/, , , , , , , ,"
                            ", 
78, , , , , , , , , , ,Office Of The Treasurer, 
79, , , , , , , , , , ,"
                            ", 
80, , , , , , , , , , ,"
              
              ", 
81, , , , , , , , , , ,"
                      ", 
82, , , , , , , , , , ,"	
            ", 
83, , , , , , , , , , ,"
        ", 
84, , , , , , , , , , ,Admissions        , 
85, , , , , , , , , , ,        , 
86, , , , , , , , , , ,"
                ", 
87, , , , , , , , , , ,"

                      ", 
88, , , , , , , , , , ,Apply Now, 
89, , , , , , , , , , ,"
                            ", 
90, , , , , , , , , , ,Why Namal?, 
91, , , , , , , , , , ,"
                            ", 
92, , , , , , , , , , ,Admission Timeline, 
93, , , , , , , , , , ,"
                            ", 
94, , , , , , , , , , ,Admission Criteria, 
95, , , , , , , , , , ,"
                            ", 
96, , , , , , , , , , ,Entry Test Guidelines, 
97, , , , , , , , , , ,"
                            ", 
98, , , , , , , , , , ,Financial Aid, 
99, , , , , , , , , , ,"
                            ", 
100, , , , , , , , , , ,Fee Structure, 
101, , , , , , , , , , ,"
                            ", 
102, , , , , , , , , , ,Deposit Slip, 
103, , , , , , , , , , ,"
                            ", 
104, , , , , , , , , , ,FAQs, 
105, , , , , , , , , , ,"
                      ", 
106, , , , , , , , , , ,"	
            ", 
107, , , , , , , , , , ,"
        ", 
108, , , , , , , , , , ,Life At Namal        , 
109, , , , , , , , , , ,        , 
110, , , , , , , , , , ,"
                ", 
111, , , , , , , , , , ,"

                      ", 
112, , , , , , , , , , ,Workshops And Seminars, 
113, , , , , , , , , , ,"
                            ", 
114, , , , , , , , , , ,Facilities, 
115, , , , , , , , , , ,"
                            ", 
116, , , , , , , , , , ,Green Namal, 
117, , , , , , , , , , ,"
                      ", 
118, , , , , , , , , , ,"	
            ", 
119, , , , , , , , , , ,"
        ", 
120, , , , , , , , , , ,News & Events                , 
121, , , , , , , , , , ,"
            ", 
122, , , , , , , , , , ,"
        ", 
123, , , , , , , , , , ,Apply Online                , 
124, , , , , , , , , , ,"
            ", 
125, , , , , , , , , , ,"
        ", 
126, , , , , , , , , , ,Contribute, 
127, , , , , , , , , , ,"
    ", 
128, , , , , , , , , , ,"
", 
129, , , , , , , , , , ,"
    ", 
130, , , , , , , , , , ,Academic Calendar, 
131, , , , , , , , , , ,"
    ", 
132, , , , , , , , , , ,|, 
133, , , , , , , , , , ,"   
    ", 
134, , , , , , , , , , ,Faculty, 
135, , , , , , , , , , ,"
    ", 
136, , , , , , , , , , ,|, 
137, , , , , , , , , , ,"
    ", 
138, , , , , , , , , , ,QEC, 
139, , , , , , , , , , ,"
    ", 
140, , , , , , , , , , ,|, 
141, , , , , , , , , , ,"
    ", 
142, , , , , , , , , , ,NULMS, 
143, , , , , , , , , , ,"
    ", 
144, , , , , , , , , , ,|, 
145, , , , , , , , , , ,"
    ", 
146, , , , , , , , , , ,Library, 
147, , , , , , , , , , ,"
    ", 
148, , , , , , , , , , ,|, 
149, , , , , , , , , , ,"
    ", 
150, , , , , , , , , , ,Contact Us, 
151, , , , , , , , , , ,"
", 
152, , , , , , , , , , ,"
                            ", 
153, , , , , , , , , , ,Academic Departments                , 
154, , , , , , , , , , ,"
                                  ", 
155, , , , , , , , , , ,"
              Department of Electrical Engineering", 
156, , , , , , , , , , ,"
                                  ", 
157, , , , , , , , , , ,"
              Department of Computer Science", 
158, , , , , , , , , , ,"
                                  ", 
159, , , , , , , , , , ,"
              Department of Business Studies", 
160, , , , , , , , , , ,"
                                  ", 
161, , , , , , , , , , ,"
              Department of Mathematics", 
162, , , , , , , , , , ,"
                                ", 
163, , , , , , , , , , ,"
                              ", 
164, , , , , , , , , , ,Administrative Departments                , 
165, , , , , , , , , , ,"
                                  ", 
166, , , , , , , , , , ,"
              Office of the Registrar", 
167, , , , , , , , , , ,"
                                  ", 
168, , , , , , , , , , ,"
              Office of the CoE", 
169, , , , , , , , , , ,"
                                  ", 
170, , , , , , , , , , ,"
              Office of the Treasurer", 
171, , , , , , , , , , ,"
                                ", 
172, , , , , , , , , , ,"
                      ", 
173, , , , , , , , , , ,"
                ", 
174, , , , , , , , , , ,Home, 
175, , , , , , , , , , ,"
                
                                ", 
176, , , , , , , , , , ,"
                ", 
177, , , , , , , , , , ,Departments, 
178, , , , , , , , , , ,"
                                ", 
179, , , , , , , , , , ,"
                ", 
180, , , , , , , , , , ,Office Of The CoE, 
181, , , , , , , , , , ,"
                              ", 
182, , , , , , , , , , ,"
				", 
183, , , , , , , , , , ,"
					Establishing the authenticity of information disseminated from this office", 
184, , , , , , , , , , ,"
				", 
185, , , , , , , , , , ,"
					Ensure the safe custody of master records of Exams", 
186, , , , , , , , , , ,"
				", 
187, , , , , , , , , , ,"
					Execution of exam related functions efficiently within the prescribed time", 
188, , , , , , , , , , ,"
			", 
189, , , , , , , , , , ,"
		", 
190, , , , , , , , , , ,"
			To plan and conduct all Examinations according to the approved Academic Regulations.", 
191, , , , , , , , , , ,"
		", 
192, , , , , , , , , , ,"
			To coordinate with Instructors and the Departments for getting the Exam conducted.", 
193, , , , , , , , , , ,"
		", 
194, , , , , , , , , , ,"
			To maintain secrecy in handling the question papers, answer sheets and tabulation of the examination results.", 
195, , , , , , , , , , ,"
		", 
196, , , , , , , , , , ,"
			To issue the Detailed Marks Certificates, provisional certificates, transcripts and degrees to the candidates through Student Support Office as per Institute’s approved Regulations.", 
197, , , , , , , , , , ,"
		", 
198, , , , , , , , , , ,"
			To frame the Regulations relating to examinations, which are to be presented and approved by the concerned authorities as per the Namal Institute Act 2019.", 
199, , , , , , , , , , ,"
		", 
