112, , , , , , , , , , ,Workshops And Seminars, 
113, , , , , , , , , , ,"
                            ", 
114, , , , , , , , , , ,Facilities, 
115, , , , , , , , , , ,"
                            ", 
116, , , , , , , , , , ,Green Namal, 
117, , , , , , , , , , ,"
                      ", 
118, , , , , , , , , , ,"	
            ", 
119, , , , , , , , , , ,"
        ", 
120, , , , , , , , , , ,News & Events                , 
121, , , , , , , , , , ,"
            ", 
122, , , , , , , , , , ,"
        ", 
123, , , , , , , , , , ,Apply Online                , 
124, , , , , , , , , , ,"
            ", 
125, , , , , , , , , , ,"
        ", 
126, , , , , , , , , , ,Contribute, 
127, , , , , , , , , , ,"
    ", 
128, , , , , , , , , , ,"
", 
129, , , , , , , , , , ,"
    ", 
130, , , , , , , , , , ,Academic Calendar, 
131, , , , , , , , , , ,"
    ", 
132, , , , , , , , , , ,|, 
133, , , , , , , , , , ,"   
    ", 
134, , , , , , , , , , ,Faculty, 
135, , , , , , , , , , ,"
    ", 
136, , , , , , , , , , ,|, 
137, , , , , , , , , , ,"
    ", 
138, , , , , , , , , , ,QEC, 
139, , , , , , , , , , ,"
    ", 
140, , , , , , , , , , ,|, 
141, , , , , , , , , , ,"
    ", 
142, , , , , , , , , , ,NULMS, 
143, , , , , , , , , , ,"
    ", 
144, , , , , , , , , , ,|, 
145, , , , , , , , , , ,"
    ", 
146, , , , , , , , , , ,Library, 
147, , , , , , , , , , ,"
    ", 
148, , , , , , , , , , ,|, 
149, , , , , , , , , , ,"
    ", 
150, , , , , , , , , , ,Contact Us, 
151, , , , , , , , , , ,"
", 
152, , , , , , , , , , ,"
	            ", 
153, , , , , , , , , , ,Home, 
154, , , , , , , , , , ,"
	            ", 
155, , , , , , , , , , ,"
	            ", 
156, , , , , , , , , , ,News, 
157, , , , , , , , , , ,"
	            ", 
158, , , , , , , , , , ,"
	            ", 
159, , , , , , , , , , ,How to construct effective company Compensation Philosophy, 
160, , , , , , , , , , ,"
	          ", 
161, , , , , , , , , , ,"
	", 
162, , , , , , , , , , ,"
		", 
163, , , , , , , , , , ,Evolve Your Market Presence, 
164, , , , , , , , , , ,"
", 
165, , , , , , , , , , ,"
	", 
166, , , , , , , , , , ,"
		", 
167, , , , , , , , , , ,Improvement In Employee Value, 
168, , , , , , , , , , ,"
", 
169, , , , , , , , , , ,"
	", 
170, , , , , , , , , , ,"
		", 
171, , , , , , , , , , ,Admiration of Talents, 
172, , , , , , , , , , ,"
		", 
173, , , , , , , , , , ,"
", 
174, , , , , , , , , , ,"
	", 
175, , , , , , , , , , ,"
		", 
176, , , , , , , , , , ,Gather Stats And Data, 
177, , , , , , , , , , ,"
		", 
178, , , , , , , , , , ,"
", 
179, , , , , , , , , , ,"
	", 
180, , , , , , , , , , ,"
		", 
181, , , , , , , , , , ,Monetary Compensation, 
182, , , , , , , , , , ,"
		", 
183, , , , , , , , , , ,"
", 
184, , , , , , , , , , ,"
	", 
185, , , , , , , , , , ,"
		", 
186, , , , , , , , , , ,Non-Monetary Compensation, 
187, , , , , , , , , , ,"
		", 
188, , , , , , , , , , ,"
", 
189, , , , , , , , , , ,"
					", 
190, , , , , , , , , , ,"
						", 
191, , , , , , , , , , ,"30 km Talagang Road, Mianwali, 42250, Pakistan", 
192, , , , , , , , , , ,"
					", 
193, , , , , , , , , , ,"
						", 
194, , , , , , , , , , ,"+92(0)459-236995 Ext. 101, 107", 
195, , , , , , , , , , ,"
					", 
196, , , , , , , , , , ,"
						", 
197, , , , , , , , , , ,info@namal.edu.pk, 
198, , , , , , , , , , ,"
					", 
199, , , , , , , , , , ,"
						", 
200, , , , , , , , , , ,Namal Knowledge City, 
201, , , , , , , , , , ,"
				", 
202, , , , , , , , , , ,"
				    ", 
203, , , , , , , , , , ,"
						", 
204, , , , , , , , , , ,Apply Online, 
205, , , , , , , , , , ,"
				    ", 
206, , , , , , , , , , ,"
					", 
207, , , , , , , , , , ,"
						", 
208, , , , , , , , , , ,Academic Calendar, 
209, , , , , , , , , , ,"
					", 
210, , , , , , , , , , ,"
						", 
211, , , , , , , , , , ,Contribute, 
212, , , , , , , , , , ,"
					", 
213, , , , , , , , , , ,"
						", 
214, , , , , , , , , , ,Faculty, 
215, , , , , , , , , , ,"
					
				", 
216, , , , , , , , , , ,"
					", 
217, , , , , , , , , , ,"
						", 
218, , , , , , , , , , ,NULMS, 
219, , , , , , , , , , ,"
					", 
220, , , , , , , , , , ,"
						", 
221, , , , , , , , , , ,Library, 
222, , , , , , , , , , ,"
					", 
223, , , , , , , , , , ,"
						", 
224, , , , , , , , , , ,Student Socities, 
225, , , , , , , , , , ,"
					", 
226, , , , , , , , , , ,"
						", 
227, , , , , , , , , , ,Facilities, 
228, , , , , , , , , , ,"
				", 
229, , , , , , , , , , ,"
		", 
230, , , , , , , , , , ,"
			", 
231, , , , , , , , , , , , 
232, , , , , , , , , , , , 
233, , , , , , , , , , , , 
234, , , , , , , , , , ,"
		", 
235, , , , , , , , , , ,"
			", 
236, , , , , , , , , , , , 
237, , , , , , , , , , , , 
238, , , , , , , , , , , , 
239, , , , , , , , , , ,"
		", 
240, , , , , , , , , , ,"
			", 
241, , , , , , , , , , , , 
242, , , , , , , , , , , , 
243, , , , , , , , , , , , 
244, , , , , , , , , , ,"
		", 
245, , , , , , , , , , ,"
			", 
246, , , , , , , , , , , , 
247, , , , , , , , , , , , 
248, , , , , , , , , , , , 
249, , , , , , , , , , ,"
		", 
250, , , , , , , , , , ,"
			", 
251, , , , , , , , , , , , 
252, , , , , , , , , , , , 
253, , , , , , , , , , ,"
	", 
,Current_Page_Url,Title,Links,Images_with_url,Paragraph,Heading1,Heading2,Heading3,Heading4,Heading5,UnorderList,TableData
0,https://namal.edu.pk/event/entrepreneurship-opportunities-and-challenges-6358,Namal Institute,https://namal.edu.pk/,https://namal.edu.pk/uploads/logo22869383.png,Please visit our fundraising website below:,Event, ,Entrepreneurship: Opportunities and Challenges, ,To Contribute,"
    ", 
1, , ,https://namal.edu.pk/academic-calendar,https://namal.edu.pk/uploads/eventAndNewsImg/detail6278639.jpg,Latest From Namal,Recent Events, , , ,"
					Visiting Namal",Academic Calendar, 
2, , ,https://namal.edu.pk/people#faculty,https://namal.edu.pk/uploads/logo4980416.png,"
	Universities play a crucial role in underpinning innovation and entrepreneurial activities. That is why at Namal we provide the conditions, facilities that are conducive to fostering innovative ideas. In this regard, Namal's Office of Research Innovation and Commercialization hosted a Seminar on Entrepreneurship to support the development of new ideas among the student body. Mr. Hassan Syed was invited from Pakistan's largest incubation platform and the seminar was attended by a large number of students.",02, , , ,"
					Important Links","
    ", 
3, , ,https://namal.edu.pk/quality-enhancement-cell, ,Managing stress and related psychological issues in University,19, , , ,"
					Resources",|, 
4, , ,https://lms.namal.edu.pk/, ,Seminar on Innovation & Commercialization of Final Year Project,17, , , , ,"   
    ", 
5, , ,http://library.namal.edu.pk/, ,Importance of communication in business studies,12, , , , ,Faculty, 
6, , ,https://namal.edu.pk/contact-us, ,The Seminar on Self Grooming,06, , , , ,"
    ", 
7, , ,#about, ,Professional Development Training, , , , , ,|, 
8, , ,https://namal.edu.pk/chairmans-message, , , , , , , ,"
    ", 
9, , ,https://namal.edu.pk/vision-and-mission, , , , , , , ,QEC, 
10, , ,https://namal.edu.pk/core-values, , , , , , , ,"
    ", 
11, , ,https://namal.edu.pk/the-namal-story, , , , , , , ,|, 
12, , ,https://namal.edu.pk/namal-knowledge-city, , , , , , , ,"
    ", 
13, , ,https://namal.edu.pk/people, , , , , , , ,NULMS, 
14, , ,https://namal.edu.pk/quality-enhancement-cell, , , , , , , ,"
    ", 
15, , ,#academics, , , , , , , ,|, 
16, , ,https://namal.edu.pk/academic-calendar, , , , , , , ,"
    ", 
17, , ,https://namal.edu.pk/student-handbook, , , , , , , ,Library, 
18, , ,#departments, , , , , , , ,"
    ", 
19, , ,#, , , , , , , ,|, 
20, , ,https://namal.edu.pk/department-of-electrical-engineering, , , , , , , ,"
    ", 
21, , ,https://namal.edu.pk/department-of-computer-science, , , , , , , ,Contact Us, 
22, , ,https://namal.edu.pk/department-of-business-studies, , , , , , , ,"
", 
23, , ,https://namal.edu.pk/department-of-mathematics, , , , , , , ,"
        ", 
24, , ,#, , , , , , , ,About        , 
25, , ,https://namal.edu.pk/office-of-the-registrar, , , , , , , ,        , 
26, , ,https://namal.edu.pk/office-of-the-coe, , , , , , , ,"
                ", 
27, , ,https://namal.edu.pk/office-of-the-treasurer, , , , , , , ,"

                      ", 
28, , ,#admissions, , , , , , , ,Chairman's Message, 
29, , ,https://namal.edu.pk/apply, , , , , , , ,"
                            ", 
30, , ,https://namal.edu.pk/why-namal, , , , , , , ,Vision And Mission, 
31, , ,https://namal.edu.pk/admission-timeline, , , , , , , ,"
                            ", 
32, , ,https://namal.edu.pk/admission-criteria, , , , , , , ,Core Values, 
33, , ,https://namal.edu.pk/entry-test-guidelines, , , , , , , ,"
                            ", 
34, , ,https://namal.edu.pk/financial-aid, , , , , , , ,The Namal Story, 
35, , ,https://namal.edu.pk/fee-structure, , , , , , , ,"
                            ", 
36, , ,https://namal.edu.pk/deposit-slip, , , , , , , ,Namal Knowledge City, 
37, , ,https://namal.edu.pk/faqs, , , , , , , ,"
                            ", 
38, , ,#life-at-namal, , , , , , , ,People, 
39, , ,https://namal.edu.pk/workshops-and-seminars, , , , , , , ,"
                            ", 
40, , ,https://namal.edu.pk/facilities, , , , , , , ,Quality Enhancement Cell, 
41, , ,https://namal.edu.pk/green-namal, , , , , , , ,"
                      ", 
42, , ,https://namal.edu.pk/news-events, , , , , , , ,"	
            ", 
43, , ,https://namal.edu.pk/apply, , , , , , , ,"
        ", 
44, , ,, , , , , , , ,Academics        , 
45, , ,https://www.namalknowledgecity.com/, , , , , , , ,        , 
46, , ,https://namal.edu.pk/academic-calendar, , , , , , , ,"
                ", 
47, , ,https://namal.edu.pk/people#faculty, , , , , , , ,"

                      ", 
48, , ,https://namal.edu.pk/quality-enhancement-cell, , , , , , , ,Academic Calendar, 
49, , ,https://lms.namal.edu.pk/, , , , , , , ,"
                            ", 
50, , ,http://library.namal.edu.pk/, , , , , , , ,Student Handbook, 
51, , ,https://namal.edu.pk/contact-us, , , , , , , ,"
                      ", 
52, , ,#, , , , , , , ,"	
            ", 
53, , ,#, , , , , , , ,"
        ", 
54, , ,https://namal.edu.pk/event/managing-stress-and-related-psychological-issues-in-university-0508, , , , , , , ,Departments        , 
55, , ,https://namal.edu.pk/event/seminar-on-innovation-commercialization-of-final-year-project-9104, , , , , , , ,        , 
56, , ,https://namal.edu.pk/event/importance-of-communication-in-business-studies-3199, , , , , , , ,"
                ", 
57, , ,https://namal.edu.pk/event/the-seminar-on-self-grooming-8015, , , , , , , ,"

                      ", 
58, , ,https://namal.edu.pk/event/professional-development-training-5953, , , , , , , ,Academic Departments, 
59, , ,/, , , , , , , ,"
              ", 
60, , ,https://www.namalknowledgecity.com, , , , , , , ,"
                            ", 
61, , ,https://namal.edu.pk/apply, , , , , , , ,Department Of Electrical Engineering, 
62, , ,/academic-calendar, , , , , , , ,"
                            ", 
63, , ,, , , , , , , ,Department Of Computer Science, 
64, , ,/people#faculty, , , , , , , ,"
                            ", 
65, , ,https://nulms.namal.edu.pk, , , , , , , ,Department Of Business Studies, 
66, , ,http://library.namal.edu.pk, , , , , , , ,"
                            ", 
67, , ,#!, , , , , , , ,Department Of Mathematics, 
68, , ,/facilities, , , , , , , ,"
                            ", 
69, , ,https://www.facebook.com/NAmalInstitute/, , , , , , , ,"
              
              ", 
70, , ,https://twitter.com/namaledu, , , , , , , ,"
                            ", 
71, , ,https://www.instagram.com/namalknowledgecity/, , , , , , , ,Administrative Departments, 
72, , ,mailto:info@namal.edu.pk, , , , , , , ,"
              ", 
73, , ,https://www.youtube.com/channel/UCWfFHczAYAn-mfqMgmmKsVQ, , , , , , , ,"
                            ", 
74, , ,https://forecast7.com/en/32d6771d81/namal/, , , , , , , ,Office Of The Registrar, 
75, , ,https://namal.edu.pk/, , , , , , , ,"
                            ", 
76, , , , , , , , , , ,Office Of The CoE, 
77, , , , , , , , , , ,"
                            ", 
78, , , , , , , , , , ,Office Of The Treasurer, 
79, , , , , , , , , , ,"
                            ", 
80, , , , , , , , , , ,"
              
              ", 
81, , , , , , , , , , ,"
                      ", 
82, , , , , , , , , , ,"	
            ", 
83, , , , , , , , , , ,"
        ", 
84, , , , , , , , , , ,Admissions        , 
85, , , , , , , , , , ,        , 
86, , , , , , , , , , ,"
                ", 
87, , , , , , , , , , ,"

                      ", 
88, , , , , , , , , , ,Apply Now, 
89, , , , , , , , , , ,"
                            ", 
90, , , , , , , , , , ,Why Namal?, 
91, , , , , , , , , , ,"
                            ", 
92, , , , , , , , , , ,Admission Timeline, 
93, , , , , , , , , , ,"
                            ", 
94, , , , , , , , , , ,Admission Criteria, 
95, , , , , , , , , , ,"
                            ", 
96, , , , , , , , , , ,Entry Test Guidelines, 
97, , , , , , , , , , ,"
                            ", 
98, , , , , , , , , , ,Financial Aid, 
99, , , , , , , , , , ,"
                            ", 
100, , , , , , , , , , ,Fee Structure, 
101, , , , , , , , , , ,"
                            ", 
102, , , , , , , , , , ,Deposit Slip, 
103, , , , , , , , , , ,"
                            ", 
104, , , , , , , , , , ,FAQs, 
105, , , , , , , , , , ,"
                      ", 
106, , , , , , , , , , ,"	
            ", 
107, , , , , , , , , , ,"
        ", 
108, , , , , , , , , , ,Life At Namal        , 
109, , , , , , , , , , ,        , 
110, , , , , , , , , , ,"
                ", 
111, , , , , , , , , , ,"

                      ", 
112, , , , , , , , , , ,Workshops And Seminars, 
113, , , , , , , , , , ,"
                            ", 
114, , , , , , , , , , ,Facilities, 
115, , , , , , , , , , ,"
                            ", 
116, , , , , , , , , , ,Green Namal, 
117, , , , , , , , , , ,"
                      ", 
118, , , , , , , , , , ,"	
            ", 
119, , , , , , , , , , ,"
        ", 
120, , , , , , , , , , ,News & Events                , 
121, , , , , , , , , , ,"
            ", 
122, , , , , , , , , , ,"
        ", 
123, , , , , , , , , , ,Apply Online                , 
124, , , , , , , , , , ,"
            ", 
125, , , , , , , , , , ,"
        ", 
126, , , , , , , , , , ,Contribute, 
127, , , , , , , , , , ,"
    ", 
128, , , , , , , , , , ,"
", 
129, , , , , , , , , , ,"
    ", 
130, , , , , , , , , , ,Academic Calendar, 
131, , , , , , , , , , ,"
    ", 
132, , , , , , , , , , ,|, 
133, , , , , , , , , , ,"   
    ", 
134, , , , , , , , , , ,Faculty, 
135, , , , , , , , , , ,"
    ", 
136, , , , , , , , , , ,|, 
137, , , , , , , , , , ,"
    ", 
138, , , , , , , , , , ,QEC, 
139, , , , , , , , , , ,"
    ", 
140, , , , , , , , , , ,|, 
141, , , , , , , , , , ,"
    ", 
142, , , , , , , , , , ,NULMS, 
143, , , , , , , , , , ,"
    ", 
144, , , , , , , , , , ,|, 
145, , , , , , , , , , ,"
    ", 
146, , , , , , , , , , ,Library, 
147, , , , , , , , , , ,"
    ", 
148, , , , , , , , , , ,|, 
149, , , , , , , , , , ,"
    ", 
150, , , , , , , , , , ,Contact Us, 
151, , , , , , , , , , ,"
", 
152, , , , , , , , , , ,"
	            ", 
153, , , , , , , , , , ,Home, 
154, , , , , , , , , , ,"
	            ", 
155, , , , , , , , , , ,"
	            ", 
156, , , , , , , , , , ,Event, 
157, , , , , , , , , , ,"
	            ", 
158, , , , , , , , , , ,"
	            ", 
159, , , , , , , , , , ,Entrepreneurship: Opportunities and Challenges, 
160, , , , , , , , , , ,"
	          ", 
161, , , , , , , , , , ,"
					", 
162, , , , , , , , , , ,"
						", 
163, , , , , , , , , , ,"30 km Talagang Road, Mianwali, 42250, Pakistan", 
164, , , , , , , , , , ,"
					", 
165, , , , , , , , , , ,"
						", 
166, , , , , , , , , , ,"+92(0)459-236995 Ext. 101, 107", 
167, , , , , , , , , , ,"
					", 
168, , , , , , , , , , ,"
						", 
169, , , , , , , , , , ,info@namal.edu.pk, 
170, , , , , , , , , , ,"
					", 
171, , , , , , , , , , ,"
						", 
172, , , , , , , , , , ,Namal Knowledge City, 
173, , , , , , , , , , ,"
				", 
174, , , , , , , , , , ,"
				    ", 
175, , , , , , , , , , ,"
						", 
176, , , , , , , , , , ,Apply Online, 
177, , , , , , , , , , ,"
				    ", 
178, , , , , , , , , , ,"
					", 
179, , , , , , , , , , ,"
						", 
180, , , , , , , , , , ,Academic Calendar, 
181, , , , , , , , , , ,"
					", 
182, , , , , , , , , , ,"
						", 
183, , , , , , , , , , ,Contribute, 
184, , , , , , , , , , ,"
					", 
185, , , , , , , , , , ,"
						", 
186, , , , , , , , , , ,Faculty, 
187, , , , , , , , , , ,"
					
				", 
188, , , , , , , , , , ,"
					", 
189, , , , , , , , , , ,"
						", 
190, , , , , , , , , , ,NULMS, 
191, , , , , , , , , , ,"
					", 
192, , , , , , , , , , ,"
						", 
193, , , , , , , , , , ,Library, 
194, , , , , , , , , , ,"
					", 
195, , , , , , , , , , ,"
						", 
196, , , , , , , , , , ,Student Socities, 
197, , , , , , , , , , ,"
					", 
198, , , , , , , , , , ,"
						", 
199, , , , , , , , , , ,Facilities, 
200, , , , , , , , , , ,"
				", 
201, , , , , , , , , , ,"
		", 
202, , , , , , , , , , ,"
			", 
203, , , , , , , , , , , , 
204, , , , , , , , , , , , 
205, , , , , , , , , , , , 
206, , , , , , , , , , ,"
		", 
207, , , , , , , , , , ,"
			", 
208, , , , , , , , , , , , 
209, , , , , , , , , , , , 
210, , , , , , , , , , , , 
211, , , , , , , , , , ,"
		", 
212, , , , , , , , , , ,"
			", 
213, , , , , , , , , , , , 
214, , , , , , , , , , , , 
215, , , , , , , , , , , , 
216, , , , , , , , , , ,"
		", 
217, , , , , , , , , , ,"
			", 
218, , , , , , , , , , , , 
219, , , , , , , , , , , , 
220, , , , , , , , , , , , 
221, , , , , , , , , , ,"
		", 
222, , , , , , , , , , ,"
			", 
223, , , , , , , , , , , , 
224, , , , , , , , , , , , 
225, , , , , , , , , , ,"
	", 
