81, , ,https://namal.edu.pk/, , , , , , , ,"
                      ", 
82, , , , , , , , , , ,"	
            ", 
83, , , , , , , , , , ,"
        ", 
84, , , , , , , , , , ,Admissions        , 
85, , , , , , , , , , ,        , 
86, , , , , , , , , , ,"
                ", 
87, , , , , , , , , , ,"

                      ", 
88, , , , , , , , , , ,Apply Now, 
89, , , , , , , , , , ,"
                            ", 
90, , , , , , , , , , ,Why Namal?, 
91, , , , , , , , , , ,"
                            ", 
92, , , , , , , , , , ,Admission Timeline, 
93, , , , , , , , , , ,"
                            ", 
94, , , , , , , , , , ,Admission Criteria, 
95, , , , , , , , , , ,"
                            ", 
96, , , , , , , , , , ,Entry Test Guidelines, 
97, , , , , , , , , , ,"
                            ", 
98, , , , , , , , , , ,Financial Aid, 
99, , , , , , , , , , ,"
                            ", 
100, , , , , , , , , , ,Fee Structure, 
101, , , , , , , , , , ,"
                            ", 
102, , , , , , , , , , ,Deposit Slip, 
103, , , , , , , , , , ,"
                            ", 
104, , , , , , , , , , ,FAQs, 
105, , , , , , , , , , ,"
                      ", 
106, , , , , , , , , , ,"	
            ", 
107, , , , , , , , , , ,"
        ", 
108, , , , , , , , , , ,Life At Namal        , 
109, , , , , , , , , , ,        , 
110, , , , , , , , , , ,"
                ", 
111, , , , , , , , , , ,"

                      ", 
112, , , , , , , , , , ,Workshops And Seminars, 
113, , , , , , , , , , ,"
                            ", 
114, , , , , , , , , , ,Facilities, 
115, , , , , , , , , , ,"
                            ", 
116, , , , , , , , , , ,Green Namal, 
117, , , , , , , , , , ,"
                      ", 
118, , , , , , , , , , ,"	
            ", 
119, , , , , , , , , , ,"
        ", 
120, , , , , , , , , , ,News & Events                , 
121, , , , , , , , , , ,"
            ", 
122, , , , , , , , , , ,"
        ", 
123, , , , , , , , , , ,Apply Online                , 
124, , , , , , , , , , ,"
            ", 
125, , , , , , , , , , ,"
        ", 
126, , , , , , , , , , ,Contribute, 
127, , , , , , , , , , ,"
    ", 
128, , , , , , , , , , ,"
", 
129, , , , , , , , , , ,"
    ", 
130, , , , , , , , , , ,Academic Calendar, 
131, , , , , , , , , , ,"
    ", 
132, , , , , , , , , , ,|, 
133, , , , , , , , , , ,"   
    ", 
134, , , , , , , , , , ,Faculty, 
135, , , , , , , , , , ,"
    ", 
136, , , , , , , , , , ,|, 
137, , , , , , , , , , ,"
    ", 
138, , , , , , , , , , ,QEC, 
139, , , , , , , , , , ,"
    ", 
140, , , , , , , , , , ,|, 
141, , , , , , , , , , ,"
    ", 
142, , , , , , , , , , ,NULMS, 
143, , , , , , , , , , ,"
    ", 
144, , , , , , , , , , ,|, 
145, , , , , , , , , , ,"
    ", 
146, , , , , , , , , , ,Library, 
147, , , , , , , , , , ,"
    ", 
148, , , , , , , , , , ,|, 
149, , , , , , , , , , ,"
    ", 
150, , , , , , , , , , ,Contact Us, 
151, , , , , , , , , , ,"
", 
152, , , , , , , , , , ,"
                          
            ", 
153, , , , , , , , , , ,"
              Apply Now", 
154, , , , , , , , , , ,"
                          
            ", 
155, , , , , , , , , , ,"
              Why Namal?", 
156, , , , , , , , , , ,"
                          
            ", 
157, , , , , , , , , , ,"
              Admission Timeline", 
158, , , , , , , , , , ,"
                          
            ", 
159, , , , , , , , , , ,"
              Admission Criteria", 
160, , , , , , , , , , ,"
                          
            ", 
161, , , , , , , , , , ,"
              Entry Test Guidelines", 
162, , , , , , , , , , ,"
                          
            ", 
163, , , , , , , , , , ,"
              Financial Aid", 
164, , , , , , , , , , ,"
                          
            ", 
165, , , , , , , , , , ,"
              Fee Structure", 
166, , , , , , , , , , ,"
                          
            ", 
167, , , , , , , , , , ,"
              Deposit Slip", 
168, , , , , , , , , , ,"
                          
            ", 
169, , , , , , , , , , ,"
              FAQs", 
170, , , , , , , , , , ,"
                    ", 
171, , , , , , , , , , ,"
                ", 
172, , , , , , , , , , ,Home, 
173, , , , , , , , , , ,"
                
                                ", 
174, , , , , , , , , , ,"
                ", 
175, , , , , , , , , , ,Admissions, 
176, , , , , , , , , , ,"
                                ", 
177, , , , , , , , , , ,"
                ", 
178, , , , , , , , , , ,Fee Structure, 
179, , , , , , , , , , ,"
                              ", 
180, , , , , , , , , , ,"
	", 
181, , , , , , , , , , ,"
		Namal Institute believes that education is the right of everyone regardless of their financial background. Therefore, generous merit and need based financial support is available. Those who can’t afford the above-mentioned fee; can apply for Financial support.", 
182, , , , , , , , , , ,"
	", 
183, , , , , , , , , , ,"
		Admission Fee (Non-refundable)", 
184, , , , , , , , , , ,"
	", 
185, , , , , , , , , , ,"
		Security Deposit and Admission Fee are the one-time fees.", 
186, , , , , , , , , , ,"
	", 
187, , , , , , , , , , ,"
		Admission and security fees will be paid at the time of admission.", 
188, , , , , , , , , , ,"
	", 
189, , , , , , , , , , ,"
		Tuition fee is received on quarterly basis.", 
190, , , , , , , , , , ,"
", 
191, , , , , , , , , , ,"
					", 
192, , , , , , , , , , ,"
						", 
193, , , , , , , , , , ,"30 km Talagang Road, Mianwali, 42250, Pakistan", 
194, , , , , , , , , , ,"
					", 
195, , , , , , , , , , ,"
						", 
196, , , , , , , , , , ,"+92(0)459-236995 Ext. 101, 107", 
197, , , , , , , , , , ,"
					", 
198, , , , , , , , , , ,"
						", 
199, , , , , , , , , , ,info@namal.edu.pk, 
200, , , , , , , , , , ,"
					", 
201, , , , , , , , , , ,"
						", 
202, , , , , , , , , , ,Namal Knowledge City, 
203, , , , , , , , , , ,"
				", 
204, , , , , , , , , , ,"
				    ", 
205, , , , , , , , , , ,"
						", 
206, , , , , , , , , , ,Apply Online, 
207, , , , , , , , , , ,"
				    ", 
208, , , , , , , , , , ,"
					", 
209, , , , , , , , , , ,"
						", 
210, , , , , , , , , , ,Academic Calendar, 
211, , , , , , , , , , ,"
					", 
212, , , , , , , , , , ,"
						", 
213, , , , , , , , , , ,Contribute, 
214, , , , , , , , , , ,"
					", 
215, , , , , , , , , , ,"
						", 
216, , , , , , , , , , ,Faculty, 
217, , , , , , , , , , ,"
					
				", 
218, , , , , , , , , , ,"
					", 
219, , , , , , , , , , ,"
						", 
220, , , , , , , , , , ,NULMS, 
221, , , , , , , , , , ,"
					", 
222, , , , , , , , , , ,"
						", 
223, , , , , , , , , , ,Library, 
224, , , , , , , , , , ,"
					", 
225, , , , , , , , , , ,"
						", 
226, , , , , , , , , , ,Student Socities, 
227, , , , , , , , , , ,"
					", 
228, , , , , , , , , , ,"
						", 
229, , , , , , , , , , ,Facilities, 
230, , , , , , , , , , ,"
				", 
231, , , , , , , , , , ,"
		", 
232, , , , , , , , , , ,"
			", 
233, , , , , , , , , , , , 
234, , , , , , , , , , , , 
235, , , , , , , , , , , , 
236, , , , , , , , , , ,"
		", 
237, , , , , , , , , , ,"
			", 
238, , , , , , , , , , , , 
239, , , , , , , , , , , , 
240, , , , , , , , , , , , 
241, , , , , , , , , , ,"
		", 
242, , , , , , , , , , ,"
			", 
243, , , , , , , , , , , , 
244, , , , , , , , , , , , 
245, , , , , , , , , , , , 
246, , , , , , , , , , ,"
		", 
247, , , , , , , , , , ,"
			", 
248, , , , , , , , , , , , 
249, , , , , , , , , , , , 
250, , , , , , , , , , , , 
251, , , , , , , , , , ,"
		", 
252, , , , , , , , , , ,"
			", 
253, , , , , , , , , , , , 
254, , , , , , , , , , , , 
255, , , , , , , , , , ,"
	", 
,Current_Page_Url,Title,Links,Images_with_url,Paragraph,Heading1,Heading2,Heading3,Heading4,Heading5,UnorderList,TableData
0,https://namal.edu.pk/,Namal Institute,https://namal.edu.pk/,,Please visit our fundraising website below:,PEOPLE, , , ,To Contribute,"
    ", 
1, , ,https://namal.edu.pk/academic-calendar,https://namal.edu.pk/uploads/logo22869383.png,"Social impact is one of the key values at Namal. Students uphold the spirit of giving back to society through various programs of community service, such as blood drives and providing local kids free-of-cost tuition on campus.",PLANET, , , ,"
					Visiting Namal",Academic Calendar, 
2, , ,https://namal.edu.pk/people#faculty,https://namal.edu.pk/uploads/drivingForceImg/drivingForceImg_1190805.jpg,Our goal is to become a leading practitioner of environmental sustainability and instilling this value amongst our students. We do so by ensuring the use of renewable energy resources and recycling waste.,PROFIT, , , ,"
					Important Links","
    ", 
3, , ,https://namal.edu.pk/quality-enhancement-cell,https://namal.edu.pk/uploads/drivingForceImg/drivingForceImg_1577251.jpg,Our students are trained to practically utilize the knowledge acquired during their studies as well as entrepreneurial skills to eventually gain the skills needed to run their own successful business.,NEWS, , , ,"
					Resources",|, 
4, , ,https://lms.namal.edu.pk/,https://namal.edu.pk/uploads/drivingForceImg/drivingForceImg_8300864.jpg,Latest From Namal,EVENTS, , , , ,"   
    ", 
5, , ,http://library.namal.edu.pk/,https://namal.edu.pk/uploads/eventAndNewsImg/front2361878.jpg,What's Happening at Namal?,ACADEMICS, , , , ,Faculty, 
6, , ,https://namal.edu.pk/contact-us,https://namal.edu.pk/uploads/eventAndNewsImg/front114178.jpg,Programmes At Namal,B.S. Electrical Engineering, , , , ,"
    ", 
7, , ,#about,https://namal.edu.pk/uploads/eventAndNewsImg/front7597724.jpg,What Makes Namal A Great Choice?,B.S. Computer Science, , , , ,|, 
8, , ,https://namal.edu.pk/chairmans-message,https://namal.edu.pk/uploads/eventAndNewsImg/front1747699.jpg,Students on Scholarship,Business Studies, , , , ,"
    ", 
9, , ,https://namal.edu.pk/vision-and-mission,https://namal.edu.pk/uploads/eventAndNewsImg/front246717.jpg,Teacher To Student Ratio,B.S. Mathematics, , , , ,QEC, 
10, , ,https://namal.edu.pk/core-values,https://namal.edu.pk/uploads/eventAndNewsImg/front5132036.jpg,Students' Diversity,ADMISSIONS, , , , ,"
    ", 
11, , ,https://namal.edu.pk/the-namal-story,https://namal.edu.pk/uploads/eventAndNewsImg/front7696167.jpg,Graduate Employment Rate,RESEARCH, , , , ,|, 
12, , ,https://namal.edu.pk/namal-knowledge-city,https://namal.edu.pk/uploads/eventAndNewsImg/front9906339.jpg,"Diversity, Community, Sustainability, Excellence...",Rural and Agriculture Informatics Lab, , , , ,"
    ", 
13, , ,https://namal.edu.pk/people,/uploads/academicImg/front1501503.jpg,This lab aims to provide an easy to use solutions to the current problems of Agriculture and Livestock & Dairy sectors of Pakistan., , , , , ,NULMS, 
14, , ,https://namal.edu.pk/quality-enhancement-cell,/uploads/academicImg/front5066430.jpg, , , , , , ,"
    ", 
15, , ,#academics,/uploads/academicImg/front3211183.jpg, , , , , , ,|, 
16, , ,https://namal.edu.pk/academic-calendar,/ckEditorImages/uploads/userfiles/bsmath.jpg, , , , , , ,"
    ", 
17, , ,https://namal.edu.pk/student-handbook,https://namal.edu.pk/ckEditorImages/uploads/userfiles/scholars.png, , , , , , ,Library, 
18, , ,#departments,https://namal.edu.pk/ckEditorImages/uploads/userfiles/stRatio.png, , , , , , ,"
    ", 
19, , ,#,https://namal.edu.pk/uploads/admissionImg/admissionImg_9887119.png, , , , , , ,|, 
20, , ,https://namal.edu.pk/department-of-electrical-engineering,https://namal.edu.pk/ckEditorImages/uploads/userfiles/empRate.png, , , , , , ,"
    ", 
21, , ,https://namal.edu.pk/department-of-computer-science,https://namal.edu.pk/uploads/logo4980416.png, , , , , , ,Contact Us, 
22, , ,https://namal.edu.pk/department-of-business-studies, , , , , , , ,"
", 
23, , ,https://namal.edu.pk/department-of-mathematics, , , , , , , ,"
        ", 
24, , ,#, , , , , , , ,About        , 
25, , ,https://namal.edu.pk/office-of-the-registrar, , , , , , , ,        , 
26, , ,https://namal.edu.pk/office-of-the-coe, , , , , , , ,"
                ", 
27, , ,https://namal.edu.pk/office-of-the-treasurer, , , , , , , ,"

                      ", 
28, , ,#admissions, , , , , , , ,Chairman's Message, 
29, , ,https://namal.edu.pk/apply, , , , , , , ,"
                            ", 
30, , ,https://namal.edu.pk/why-namal, , , , , , , ,Vision And Mission, 
31, , ,https://namal.edu.pk/admission-timeline, , , , , , , ,"
                            ", 
32, , ,https://namal.edu.pk/admission-criteria, , , , , , , ,Core Values, 
33, , ,https://namal.edu.pk/entry-test-guidelines, , , , , , , ,"
                            ", 
34, , ,https://namal.edu.pk/financial-aid, , , , , , , ,The Namal Story, 
35, , ,https://namal.edu.pk/fee-structure, , , , , , , ,"
                            ", 
36, , ,https://namal.edu.pk/deposit-slip, , , , , , , ,Namal Knowledge City, 
37, , ,https://namal.edu.pk/faqs, , , , , , , ,"
                            ", 
38, , ,#life-at-namal, , , , , , , ,People, 
39, , ,https://namal.edu.pk/workshops-and-seminars, , , , , , , ,"
                            ", 
40, , ,https://namal.edu.pk/facilities, , , , , , , ,Quality Enhancement Cell, 
41, , ,https://namal.edu.pk/green-namal, , , , , , , ,"
                      ", 
42, , ,https://namal.edu.pk/news-events, , , , , , , ,"	
            ", 
43, , ,https://namal.edu.pk/apply, , , , , , , ,"
        ", 
44, , ,, , , , , , , ,Academics        , 
45, , ,https://www.namalknowledgecity.com/, , , , , , , ,        , 
46, , ,https://namal.edu.pk/academic-calendar, , , , , , , ,"
                ", 
47, , ,https://namal.edu.pk/people#faculty, , , , , , , ,"

                      ", 
48, , ,https://namal.edu.pk/quality-enhancement-cell, , , , , , , ,Academic Calendar, 
49, , ,https://lms.namal.edu.pk/, , , , , , , ,"
                            ", 
50, , ,http://library.namal.edu.pk/, , , , , , , ,Student Handbook, 
51, , ,https://namal.edu.pk/contact-us, , , , , , , ,"
                      ", 
52, , ,#mydiv, , , , , , , ,"	
            ", 
53, , ,https://namal.edu.pk/news/participation-in-shan-e-rehmat-ul-lil-alameen-week-6658, , , , , , , ,"
        ", 
54, , ,https://namal.edu.pk/news/how-to-construct-effective-company-compensation-philosophy-2467, , , , , , , ,Departments        , 
55, , ,https://namal.edu.pk/news/groundbreaking-ceremony-of-namal-knowledge-city-phase-1-8712, , , , , , , ,        , 
56, , ,https://namal.edu.pk/news/mr-ali-zafar-has-joined-the-namal-family-as-an-ambassador-1724, , , , , , , ,"
                ", 
57, , ,https://namal.edu.pk/news, , , , , , , ,"

                      ", 
58, , ,https://namal.edu.pk/event/managing-stress-and-related-psychological-issues-in-university-0508, , , , , , , ,Academic Departments, 
59, , ,https://namal.edu.pk/event/seminar-on-innovation-commercialization-of-final-year-project-9104, , , , , , , ,"
              ", 
60, , ,https://namal.edu.pk/event/entrepreneurship-opportunities-and-challenges-6358, , , , , , , ,"
                            ", 
61, , ,https://namal.edu.pk/event/importance-of-communication-in-business-studies-3199, , , , , , , ,Department Of Electrical Engineering, 
62, , ,https://namal.edu.pk/event, , , , , , , ,"
                            ", 
63, , ,/department-of-electrical-engineering, , , , , , , ,Department Of Computer Science, 
64, , ,/department-of-computer-science, , , , , , , ,"
                            ", 
65, , ,/department-of-business-studies, , , , , , , ,Department Of Business Studies, 
66, , ,/department-of-mathematics, , , , , , , ,"
                            ", 
67, , ,https://namal.edu.pk/research/rural-and-agriculture-informatics-lab-1547, , , , , , , ,Department Of Mathematics, 
68, , ,https://namal.edu.pk/research, , , , , , , ,"
                            ", 
69, , ,/, , , , , , , ,"
              
              ", 
70, , ,https://www.namalknowledgecity.com, , , , , , , ,"
                            ", 
71, , ,https://namal.edu.pk/apply, , , , , , , ,Administrative Departments, 
72, , ,/academic-calendar, , , , , , , ,"
              ", 
73, , ,, , , , , , , ,"
                            ", 
74, , ,/people#faculty, , , , , , , ,Office Of The Registrar, 
75, , ,https://nulms.namal.edu.pk, , , , , , , ,"
                            ", 
76, , ,http://library.namal.edu.pk, , , , , , , ,Office Of The CoE, 
77, , ,#!, , , , , , , ,"
                            ", 
78, , ,/facilities, , , , , , , ,Office Of The Treasurer, 
79, , ,https://www.facebook.com/NAmalInstitute/, , , , , , , ,"
                            ", 
80, , ,https://twitter.com/namaledu, , , , , , , ,"
              
              ", 
81, , ,https://www.instagram.com/namalknowledgecity/, , , , , , , ,"
                      ", 
82, , ,mailto:info@namal.edu.pk, , , , , , , ,"	
            ", 
83, , ,https://www.youtube.com/channel/UCWfFHczAYAn-mfqMgmmKsVQ, , , , , , , ,"
        ", 
84, , ,https://forecast7.com/en/32d6771d81/namal/, , , , , , , ,Admissions        , 
85, , ,https://namal.edu.pk/, , , , , , , ,        , 
86, , , , , , , , , , ,"
                ", 
87, , , , , , , , , , ,"

                      ", 
88, , , , , , , , , , ,Apply Now, 
89, , , , , , , , , , ,"
                            ", 
90, , , , , , , , , , ,Why Namal?, 
91, , , , , , , , , , ,"
                            ", 
92, , , , , , , , , , ,Admission Timeline, 
93, , , , , , , , , , ,"
                            ", 
94, , , , , , , , , , ,Admission Criteria, 
95, , , , , , , , , , ,"
                            ", 
96, , , , , , , , , , ,Entry Test Guidelines, 
97, , , , , , , , , , ,"
                            ", 
98, , , , , , , , , , ,Financial Aid, 
99, , , , , , , , , , ,"
                            ", 
100, , , , , , , , , , ,Fee Structure, 
101, , , , , , , , , , ,"
                            ", 
102, , , , , , , , , , ,Deposit Slip, 
103, , , , , , , , , , ,"
                            ", 
104, , , , , , , , , , ,FAQs, 
105, , , , , , , , , , ,"
                      ", 
106, , , , , , , , , , ,"	
            ", 
107, , , , , , , , , , ,"
        ", 
108, , , , , , , , , , ,Life At Namal        , 
109, , , , , , , , , , ,        , 
110, , , , , , , , , , ,"
                ", 
111, , , , , , , , , , ,"

                      ", 
112, , , , , , , , , , ,Workshops And Seminars, 
113, , , , , , , , , , ,"
                            ", 
114, , , , , , , , , , ,Facilities, 
115, , , , , , , , , , ,"
                            ", 
116, , , , , , , , , , ,Green Namal, 
117, , , , , , , , , , ,"
                      ", 
118, , , , , , , , , , ,"	
            ", 
119, , , , , , , , , , ,"
        ", 
120, , , , , , , , , , ,News & Events                , 
121, , , , , , , , , , ,"
            ", 
122, , , , , , , , , , ,"
        ", 
123, , , , , , , , , , ,Apply Online                , 
124, , , , , , , , , , ,"
            ", 
125, , , , , , , , , , ,"
        ", 
126, , , , , , , , , , ,Contribute, 
127, , , , , , , , , , ,"
    ", 
128, , , , , , , , , , ,"
", 
129, , , , , , , , , , ,"
    ", 
130, , , , , , , , , , ,Academic Calendar, 
131, , , , , , , , , , ,"
    ", 
132, , , , , , , , , , ,|, 
133, , , , , , , , , , ,"   
    ", 
134, , , , , , , , , , ,Faculty, 
135, , , , , , , , , , ,"
    ", 
136, , , , , , , , , , ,|, 
137, , , , , , , , , , ,"
    ", 
138, , , , , , , , , , ,QEC, 
139, , , , , , , , , , ,"
    ", 
140, , , , , , , , , , ,|, 
141, , , , , , , , , , ,"
    ", 
142, , , , , , , , , , ,NULMS, 
143, , , , , , , , , , ,"
    ", 
144, , , , , , , , , , ,|, 
145, , , , , , , , , , ,"
    ", 
146, , , , , , , , , , ,Library, 
147, , , , , , , , , , ,"
    ", 
148, , , , , , , , , , ,|, 
149, , , , , , , , , , ,"
    ", 
150, , , , , , , , , , ,Contact Us, 
151, , , , , , , , , , ,"
", 
152, , , , , , , , , , ,"
					", 
153, , , , , , , , , , ,"
						", 
154, , , , , , , , , , ,"30 km Talagang Road, Mianwali, 42250, Pakistan", 
155, , , , , , , , , , ,"
					", 
156, , , , , , , , , , ,"
						", 
157, , , , , , , , , , ,"+92(0)459-236995 Ext. 101, 107", 
158, , , , , , , , , , ,"
					", 
159, , , , , , , , , , ,"
						", 
160, , , , , , , , , , ,info@namal.edu.pk, 
161, , , , , , , , , , ,"
					", 
162, , , , , , , , , , ,"
						", 
163, , , , , , , , , , ,Namal Knowledge City, 
164, , , , , , , , , , ,"
				", 
165, , , , , , , , , , ,"
				    ", 
166, , , , , , , , , , ,"
						", 
167, , , , , , , , , , ,Apply Online, 
168, , , , , , , , , , ,"
				    ", 
169, , , , , , , , , , ,"
					", 
170, , , , , , , , , , ,"
						", 
171, , , , , , , , , , ,Academic Calendar, 
172, , , , , , , , , , ,"
					", 
173, , , , , , , , , , ,"
						", 
174, , , , , , , , , , ,Contribute, 
175, , , , , , , , , , ,"
					", 
176, , , , , , , , , , ,"
						", 
177, , , , , , , , , , ,Faculty, 
178, , , , , , , , , , ,"
					
				", 
179, , , , , , , , , , ,"
					", 
180, , , , , , , , , , ,"
						", 
181, , , , , , , , , , ,NULMS, 
182, , , , , , , , , , ,"
					", 
183, , , , , , , , , , ,"
						", 
184, , , , , , , , , , ,Library, 
185, , , , , , , , , , ,"
					", 
186, , , , , , , , , , ,"
						", 
187, , , , , , , , , , ,Student Socities, 
188, , , , , , , , , , ,"
					", 
189, , , , , , , , , , ,"
						", 
190, , , , , , , , , , ,Facilities, 
191, , , , , , , , , , ,"
				", 
192, , , , , , , , , , ,"
		", 
193, , , , , , , , , , ,"
			", 
194, , , , , , , , , , , , 
195, , , , , , , , , , , , 
196, , , , , , , , , , , , 
197, , , , , , , , , , ,"
		", 
198, , , , , , , , , , ,"
			", 
199, , , , , , , , , , , , 
